pickup_longitude,pickup_latitude,PUCensus_Tract
-74.00695038,40.71617126,3300
-73.99014282,40.75613785,11300
-73.99552155,40.74427032,9100
-73.91490173,40.757061,15300
-73.97886658,40.74058533,6600
-73.98799896,40.72370148,3002
-73.98589325,40.74113083,5600
-73.99211121,40.75926971,12100
-73.98928833,40.7420578,5800
-73.98822021,40.7495575,10100
-74.00840759,40.74642181,9900
-73.99053192,40.71873093,1800
-73.98937988,40.75624847,11300
-73.98531342,40.75894928,12500
-73.99163055,40.75460815,10900
-73.98474884,40.66707611,13900
-74.01004028,40.72063446,3900
-74.00678253,40.74382782,8300
-73.97465515,40.76521683,14300
-73.98061371,40.74800873,8000
-73.97557068,40.78688431,16900
0,0,
-73.97483826,40.75323868,9200
-74.00238037,40.72632217,4900
-73.95714569,40.77423477,13800
-73.98597717,40.72653961,3200
-73.86338806,40.77008057,33100
-73.99436951,40.72626114,5502
-73.96310425,40.75594711,10601
-73.96094513,40.7609787,10602
-73.98815155,40.74824142,7600
-73.97971344,40.77602386,15300
-73.97103119,40.76405334,11401
-74.00596619,40.71385574,3100
-73.99144745,40.7502594,10100
-73.98915863,40.73641968,5200
-73.99216461,40.74861526,10100
-73.97910309,40.77747345,15700
-73.98267365,40.74264145,6800
-74.00513458,40.72277832,4700
-73.98064423,40.74433136,7200
-73.96846008,40.75915146,10000
-73.95501709,40.76486588,11600
-73.98995209,40.75736237,12100
-73.86290741,40.7694931,33100
-73.9874649,40.73290253,4200
-73.99040222,40.71907043,1800
-73.97559357,40.76125336,10400
-73.99674988,40.71651459,4100
-73.98857117,40.76925659,13500
-73.86367035,40.76990128,33100
-73.93049622,40.73778534,19900
-73.98061371,40.7723999,14900
-73.98212433,40.77449799,15300
-73.98699951,40.7508812,10900
-74.00183105,40.74565887,8900
-73.98558044,40.74124146,6800
-73.97688293,40.77998352,16100
-74.00421143,40.74753571,9300
-73.98866272,40.74806213,7600
-73.98951721,40.75605011,11300
-73.98922729,40.75296783,10900
-73.97283936,40.7492218,8800
-73.97449493,40.79073715,17500
-73.97602844,40.75178528,9200
-73.99595642,40.73271942,5900
-73.87094116,40.77377319,33100
-73.95550537,40.76945114,13400
-73.9719696,40.76353073,11202
-73.98364258,40.72154999,2202
-73.95228577,40.77709198,14601
-73.9778595,40.74922562,8000
-73.99688721,40.72064209,4100
-73.99291229,40.72299194,3601
-74.01547241,40.71421814,31703
-73.99349213,40.76758957,13500
-73.98467255,40.7526207,8400
-74.0010376,40.72747421,4900
-73.87306213,40.77410126,33100
-74.00539398,40.73979187,7900
-74.00453186,40.72135162,4700
-73.95127106,40.77403259,13600
-74.00177765,40.73068237,6700
-73.96951294,40.78516006,16900
-73.98171234,40.7651062,13700
-74.00679779,40.75128937,9900
-73.99860382,40.76071548,11700
-74.00375366,40.7382431,7700
-73.9848175,40.73649979,6400
-73.96256256,40.76733017,12000
-74.00739288,40.74001312,7900
-73.95772552,40.76566315,11800
-73.99661255,40.71916962,4100
-73.98417664,40.7215004,3001
-73.88532257,40.77314377,33100
-73.99626923,40.76369858,12900
0,0,
-73.99646759,40.75304031,10300
-73.96686554,40.76070786,10800
-73.99350739,40.74344254,9100
-74.00652313,40.74878311,9900
-73.97392273,40.79413223,18300
-73.91955566,40.75920105,15500
-74.0094986,40.71289444,2100
-73.99401855,40.74622345,9500
-73.96031952,40.71094513,52300
-73.94676208,40.80075836,19000
-73.97781372,40.76137924,10400
-73.99085999,40.7510376,10100
-73.98130035,40.77381134,15300
-73.96976471,40.75710678,9800
-73.94052124,40.72481918,59300
-73.96366882,40.7983017,18900
-73.99738312,40.72582626,5501
-73.98204803,40.76869965,14500
-74.01617432,40.71110153,31704
-73.98383331,40.7498703,8400
-73.94777679,40.77520752,14401
-73.95678711,40.77769852,14000
-73.91793823,40.77024841,6900
-73.98310852,40.75874329,12500
-73.96781158,40.76608658,12200
-73.96188354,40.76039124,11000
-73.96045685,40.75764465,10601
-73.98934937,40.7209816,3001
-73.95079803,40.72361374,56900
-73.95476532,40.76947784,13200
-73.97904205,40.73631668,6400
-73.94306946,40.81627274,22800
-73.96611786,40.79469299,18500
-74.0085144,40.72594833,3700
-74.00022125,40.7428627,8700
-73.96168518,40.76517105,11800
-73.98079681,40.76521301,13700
-73.97919464,40.777668,15700
-74.0138855,40.70967484,1300
-73.96141052,40.77436066,14000
-74.00138855,40.73122025,6700
0,0,
-73.97728729,40.78976059,17500
-73.95314026,40.78269958,15801
-73.99772644,40.76615906,12900
-73.97491455,40.79281616,17900
-73.97695923,40.76454544,11201
-73.99941254,40.75380325,10300
-73.98091125,40.76792526,14300
-73.98122406,40.76758575,13700
-73.97361755,40.79217911,17900
-73.98412323,40.74414825,7400
-73.98956299,40.76620865,13300
-73.98259735,40.75127792,8400
-73.97809601,40.75731659,9600
-74.00569153,40.73596191,7700
-74.0087204,40.7325592,6900
-73.9646759,40.76705551,12000
-73.9563446,40.76808929,12600
-73.98530579,40.73600006,5000
-73.97353363,40.74821854,8800
-73.78283691,40.64406967,71600
-73.97692871,40.75847244,10200
-73.98422241,40.74013138,6800
-73.97065735,40.76047516,10000
-73.86453247,40.75355148,37900
-74.00367737,40.74119186,8300
-73.99737549,40.73765564,8100
-73.9721756,40.78645325,16900
-73.99201965,40.75018311,10100
-73.94880676,40.78894043,16600
-74.00406647,40.71615219,3100
-73.99043274,40.77542496,15100
-73.97624207,40.75720596,9400
-73.98350525,40.69378281,1500
-73.99539185,40.75968933,12100
-73.97344208,40.74391556,7800
-74.00720978,40.7157402,3300
-73.98106384,40.77451706,15300
-73.99182892,40.75014877,10100
-73.98191833,40.74635315,7400
-73.96578217,40.76214218,11000
-73.93519592,40.79605865,17800
-73.9675827,40.75947952,10800
-74.00037384,40.73707199,7100
-73.97299194,40.79026031,17700
-73.97582245,40.76550293,14300
-73.99243927,40.72529984,5502
-73.96675873,40.75711823,9800
-73.97547913,40.75311279,9200
-73.96655273,40.7891655,17700
-73.94595337,40.77453613,14401
-73.94870758,40.78215027,15400
-74.00113678,40.75703812,9900
-73.9764328,40.74787521,7800
-73.98592377,40.76202774,12500
-73.98957062,40.71912766,1800
-73.97025299,40.75928879,10000
0,0,
-73.98156738,40.73256683,4400
-73.96885681,40.76441574,11401
-73.97750092,40.77396774,14300
-73.99121857,40.71485901,1600
-73.95926666,40.78330612,14300
-73.99687195,40.73700714,6300
-73.9799881,40.78068924,16100
-73.99337006,40.74216843,8700
-73.97714233,40.75844574,10200
-73.97290802,40.74771118,8800
-73.991539,40.76501465,13300
-73.99177551,40.73508835,6100
-73.7901001,40.64395523,71600
-74.00096893,40.73160172,6500
-73.98783875,40.73239517,4200
-73.99918365,40.7341423,7100
-73.9839859,40.7216835,3002
-73.78193665,40.64463806,71600
-73.99464417,40.76568985,12900
-73.98291779,40.73091888,4000
-73.98965454,40.73005676,4200
-73.97140503,40.75314331,9000
-73.98390198,40.72549438,3200
-74.00167847,40.74598694,9300
-73.97010803,40.75354767,9000
-73.98109436,40.74726868,7200
-73.97312164,40.74422455,8601
-73.99469757,40.72131348,4300
-73.98801422,40.73854065,5200
-73.98745728,40.77057648,14500
-73.79032898,40.64690018,71600
-73.98748016,40.71980667,1800
-73.9690094,40.79080582,17700
-73.97133636,40.76068497,10000
-73.99993134,40.7253418,4900
-73.97401428,40.7643013,11201
-73.96867371,40.754776,9800
-73.93747711,40.80434036,19600
-73.94944,40.77774048,14602
-73.97628021,40.75976563,10200
-74.00371552,40.73813629,7700
-73.99147034,40.75016022,10100
-74.00427246,40.72195053,4700
-73.98069,40.72989273,3400
-73.98345947,40.72523499,3200
-73.98827362,40.74782562,7600
-73.97293854,40.75978851,10200
-74.01268768,40.70246887,900
-74.00049591,40.73309708,7100
-73.94517517,40.75673294,2500
-73.97665405,40.75460052,9200
-74.00265503,40.73955536,7700
-73.9863739,40.72234726,3002
-73.97418976,40.74283218,6200
-73.96263123,40.80973053,20300
-73.97862244,40.74077988,6600
-74.0025177,40.74991608,9700
-73.97979736,40.76190186,13100
-74.00440979,40.72415924,4700
-73.97355652,40.75514984,9200
-73.9522171,40.77238464,13600
-74.00795746,40.68149948,5900
-73.99131775,40.75011063,10100
-73.99210358,40.72135162,3601
-73.96466064,40.76119995,11000
-74.00819397,40.73021317,6900
-73.99397278,40.75129318,10100
-73.97834015,40.76025009,10400
-73.9658432,40.71278381,54900
-74.00546265,40.74068832,7900
-73.96694183,40.76140976,11203
-73.9589386,40.77767181,14000
-73.98682404,40.72953796,4000
-73.98621368,40.75577927,11900
-73.98718262,40.67254257,11900
-73.99076843,40.75435638,11300
-73.98165894,40.74380112,7200
-73.95420837,40.76411057,11600
-73.98175812,40.74150848,6800
-73.96474457,40.79146576,14300
-73.97357178,40.75244904,9200
-73.97896576,40.78494644,16700
-73.98545837,40.75572586,11900
-73.98392487,40.74385071,7400
-73.99199677,40.75023651,10100
-73.98719788,40.77601624,15500
-74.00613403,40.74850845,9900
-73.98779297,40.74892807,7600
-73.99453735,40.73479843,6300
-73.9834671,40.73428345,4800
-73.97997284,40.75489807,9600
-73.97558594,40.75238037,9200
-74.00366974,40.7132225,2900
-73.91249084,40.77297211,11700
-73.99868011,40.729702,6500
-73.95186615,40.80931854,25700
-73.97173309,40.75411987,9000
-73.98442841,40.76191711,13100
-73.99475861,40.74489975,9100
-73.98200989,40.73646164,6400
-73.97311401,40.75283813,9200
-73.98064423,40.77487183,15300
-73.97882843,40.77228546,14900
-73.98722839,40.75574112,11300
0,0,
-73.99528503,40.74455261,9100
-73.99320221,40.7221489,3601
-74.00588989,40.73588181,7700
-73.93858337,40.7454567,17100
-73.95578766,40.77912521,14801
-74.0171814,40.70518112,31704
-73.98111725,40.74458694,7200
-73.99549103,40.74934387,9500
-73.99255371,40.7462883,9500
-73.8996048,40.74059296,24500
-73.87107849,40.73319244,47500
-73.98171234,40.75300598,8400
-73.98262024,40.77235794,14900
-73.97810364,40.7252655,2602
-73.97908783,40.74457169,7200
-73.98553467,40.75780869,11900
-73.98167419,40.77868271,15900
-73.98270416,40.76307297,13100
-73.94855499,40.78216553,15400
-73.99697113,40.76239014,12900
-73.97093964,40.76131058,11203
-73.99902344,40.73952103,8100
-73.98169708,40.74703979,7400
-73.98965454,40.71354675,600
-73.97445679,40.79486847,18300
-73.98891449,40.72694778,3800
-73.9872818,40.73579407,5000
-73.9863205,40.72621918,3800
-74.01683807,40.70763016,31704
-73.98471069,40.74804688,7400
-73.99843597,40.72353745,4900
-73.97993469,40.76461029,13700
-73.97824097,40.75727844,9600
-73.96646118,40.76182175,11402
-73.99707031,40.72211456,4100
-73.99443817,40.75012589,10100
-73.97250366,40.75631332,10000
-73.99328613,40.73984528,5400
-73.97618103,40.76412964,11201
-73.99645996,40.73790741,8100
-73.9549942,40.78024673,14802
-73.99177551,40.72673035,5502
-73.98054504,40.76270676,13100
-73.99451447,40.73521042,6300
-73.98201752,40.76024628,12500
-73.98236084,40.76348114,13100
-73.95516968,40.77708054,13800
-73.98955536,40.72011566,1800
-73.92003632,40.80791092,3900
-73.96461487,40.77576828,14200
-73.97997284,40.76154327,13100
-74.00362396,40.73226166,6700
-74.00101471,40.73153687,6500
-73.98353577,40.74437714,7400
-73.98233032,40.7575531,12500
-73.97619629,40.76466751,11201
-73.99402618,40.75128174,10100
-74.00453186,40.72134018,4700
-73.97761536,40.78940201,17500
-73.95729065,40.71449661,51900
-73.95041656,40.78665543,15802
-73.99002838,40.75700378,11500
-73.99409485,40.7321434,5900
-73.98683929,40.75538635,11300
-73.96255493,40.77900696,14300
-73.99098206,40.750103,10100
-73.96224213,40.70517731,53500
-73.97504425,40.73308182,6000
-73.95441437,40.71710587,51900
-73.99192047,40.73832321,5200
-73.99203491,40.72608566,5502
-73.97637939,40.76439667,11201
-73.98209381,40.76494217,13700
-73.97338867,40.76316833,11202
-73.98668671,40.72518921,3200
-74.00120544,40.73678589,7700
-73.92550659,40.7781868,9900
-73.97509003,40.75292969,9200
-73.98726654,40.7389183,6800
-73.97406769,40.78297043,16500
-73.98608398,40.75917816,12500
-73.99143982,40.73190689,6100
-73.99923706,40.73244858,6500
-73.98976898,40.73897934,5200
-73.9956665,40.73182678,5900
-73.98760986,40.74429321,5800
-73.99115753,40.74504852,5800
-73.95413971,40.71752167,51900
-73.9563446,40.71707916,51900
-73.95664215,40.77109146,13400
-73.98893738,40.72176361,3001
0,0,
-73.96096802,40.77218628,12800
-73.9864502,40.74294281,5600
-73.96270752,40.76414108,11800
-73.97370148,40.74808502,8800
-73.99381256,40.75174332,10300
-73.97454834,40.7617836,10200
-73.98152924,40.78083038,16300
-73.97737885,40.75218964,9200
-73.95850372,40.76431274,11600
-73.98675537,40.74770355,7600
-73.99147797,40.74990463,10100
-73.99703217,40.74697495,9100
-73.98149109,40.75305176,8400
-74.00801849,40.73104477,6900
-74.0045166,40.73386383,7300
-74.00850677,40.7259407,3700
-73.9586792,40.76887131,12600
-73.96737671,40.76349258,11402
-73.96170807,40.81281662,21100
-73.9897995,40.73531723,5000
-73.99591827,40.7388382,8100
-73.96172333,40.77421188,13000
-73.97498322,40.75904083,10200
-74.00553894,40.72557068,3700
-73.99474335,40.72495651,5502
-73.98891449,40.73651123,5000
-73.98079681,40.7648201,13700
-74.00424194,40.72190475,4700
-73.98087311,40.73813248,6400
-73.97403717,40.76347351,11201
-73.99357605,40.72457504,5502
-73.97579193,40.75775528,10200
-73.95412445,40.76409149,11600
-73.98207092,40.75204086,8400
-73.97375488,40.76449966,11201
-73.99642944,40.73728943,5400
-73.98200989,40.7336235,4800
-73.9865799,40.73641968,5000
-73.98061371,40.77151489,14900
-73.9680481,40.76039505,11203
-73.97318268,40.76394653,11202
-73.95813751,40.77300262,13400
-74.00196075,40.74550629,8900
-73.99227142,40.74367905,9100
-73.98665619,40.76158142,12700
-73.96094513,40.77227783,12800
-73.97558594,40.78696823,17100
-74.0082016,40.73794174,7900
-73.99216461,40.76918793,13500
-73.95764923,40.78284836,15002
-73.99342346,40.73003006,5700
-73.97703552,40.75183105,8000
-73.86313629,40.76956177,33100
-74.00019073,40.74290466,8700
-73.97006989,40.76544571,11401
-73.97138977,40.78782654,17300
-73.78197479,40.6447525,71600
-73.98352814,40.76607895,13900
-73.94290924,40.82174301,25900
-73.98999786,40.75666428,11300
-73.98734283,40.73335266,4200
-73.99334717,40.74718857,9500
-73.9538269,40.77530289,13800
-73.98884583,40.72191238,3001
-73.95440674,40.7655983,12400
-73.99297333,40.75807953,11500
-73.99485779,40.72499847,5502
-73.95592499,40.77212143,13400
-73.99227142,40.75376892,10900
-73.97561646,40.75179291,9200
-73.87096405,40.77381134,33100
-74.01251984,40.70740509,1300
-73.98839569,40.75470734,11300
-73.96076965,40.78102875,15001
-73.95664215,40.76780701,12600
-73.97705841,40.76417923,11201
-73.98833466,40.73471832,5000
-73.9938736,40.75430679,11100
0,0,
-73.9535675,40.76700592,12400
-73.88543701,40.77312088,33100
-74.00704193,40.72856522,3700
-73.89413452,40.74920654,29100
-73.99501801,40.74510956,9100
-73.98112488,40.74676895,7200
-73.98190308,40.73684311,6400
-74.00960541,40.71501923,2100
-73.9504776,40.77938461,14602
-73.99742126,40.72147369,4500
-73.96800995,40.79222107,18100
-74.00414276,40.73947144,7700
-74.00714874,40.73441696,7500
-73.96793365,40.76256943,11402
-73.98184967,40.76445007,13700
-73.99271393,40.7431488,9100
-73.98094177,40.76322174,13100
-73.87160492,40.77403641,33100
-73.99269867,40.73745346,5400
-73.98294067,40.77181244,14900
-74.0118103,40.70371246,900
-73.98648834,40.76207352,12700
-73.9828186,40.7747879,15300
-74.00759888,40.73871994,7900
-74.0083313,40.72185898,3900
-73.96869659,40.79146194,17700
-73.96279144,40.71015167,54900
-74.00071716,40.72747803,6500
-73.98699951,40.7558136,11300
-73.98617554,40.73070526,4000
-73.99533844,40.75974655,12100
-73.97844696,40.75217438,8200
-73.78955841,40.64704132,71600
0,0,
-73.95936584,40.78026199,15001
-74.01347351,40.7047081,1300
-73.9515686,40.77802658,14602
-74.01062012,40.70323563,900
-73.99758911,40.72913361,5501
-74.00704956,40.725811,3700
-73.98757172,40.73271942,4000
-73.98045349,40.77061462,14900
-73.99098969,40.75569153,11500
-73.95179749,40.74306488,700
-73.99770355,40.75657654,9900
-73.99201202,40.75038528,10100
-73.98783875,40.7628746,12700
-73.99227142,40.74916077,10100
-73.99815369,40.74074554,8100
-73.96237183,40.75630951,10601
-73.98052979,40.76250839,13100
-73.98226929,40.76152039,13100
-73.99771881,40.72106934,4500
-73.97012329,40.78406143,14300
-74.0067749,40.72980118,6700
-73.99001312,40.74654388,7600
-73.98195648,40.7677002,14500
-74.00119781,40.73648071,7100
-73.86251831,40.76831818,33100
-73.95497894,40.76924133,13400
-73.9828186,40.75026321,8200
-73.97044373,40.75286865,9000
-74.01109314,40.7163887,3900
-73.95966339,40.77687454,14200
-73.93941498,40.81612778,23000
-73.95471191,40.77797318,14801
-73.99210358,40.74272919,5800
-73.95595551,40.77602005,13800
-74.00256348,40.74995041,9900
-73.9812088,40.74161911,6800
-74.00112152,40.73173523,6700
-73.97293091,40.7528801,9200
-73.9683075,40.76196671,11203
-73.97833252,40.7525444,9400
-73.98960114,40.72993088,3800
-73.99492645,40.72766113,5501
-73.99292755,40.73589325,5200
-73.98191833,40.76857376,14500
-73.9368515,40.85533524,27300
-73.98493958,40.76866913,14500
-73.9907608,40.7405777,5800
-73.98191071,40.7559433,9600
-73.95930481,40.7726059,12800
-74.01083374,40.70193481,900
0,0,
-73.96487427,40.79154205,18100
-73.9899292,40.72949219,3800
-73.98615265,40.75746155,11900
-73.99087524,40.73495483,5200
-73.99703979,40.72227097,4300
-73.99504852,40.76068115,12900
-73.98285675,40.76195145,13100
-73.97947693,40.77666092,15700
-73.99581146,40.73849487,5400
-73.78195953,40.64480972,71600
-73.9943924,40.75024796,10100
-73.99656677,40.74282074,8700
-74.00753784,40.74093628,7900
-73.96782684,40.75598907,9800
-73.93936157,40.74996185,1900
-74.00687408,40.71852875,3300
