pickup_longitude,pickup_latitude,PUcity,PUdistrict
-74.00782776,40.74052811,New York,Meatpacking District
-73.953125,40.76753235,New York,Upper East Side
-74.00666809,40.71634674,New York,Tribeca
-73.98255157,40.76742172,New York,Clinton
-74.00970459,40.7057457,New York,Financial District
-73.97784424,40.74890518,New York,Murray Hill
-74.00678253,40.71347046,New York,Tribeca
-73.9857254,40.75315475,New York,Garment District
-73.93195343,40.79551315,New York,East Harlem
-73.95350647,40.77969742,New York,Upper East Side
-73.97669983,40.78546143,New York,Upper West Side
-73.98117065,40.78409576,New York,Upper West Side
-73.9563446,40.71712875,Brooklyn,Greenpoint
-74.01165771,40.71354675,New York,Tribeca
-73.94519043,40.80854416,New York,Harlem
-73.99841309,40.7352066,New York,West Village
-73.97156525,40.78215027,New York,Upper West Side
-73.99027252,40.75431824,New York,Garment District
-73.9815979,40.77126312,New York,Lincoln Square
-73.95669556,40.77531815,New York,Upper East Side
-73.99655914,40.73772049,New York,Greenwich Village
-73.9704895,40.75648499,New York,Midtown Center
-73.97698975,40.74538422,New York,Murray Hill
-73.98439026,40.71531677,New York,Lower East Side
-73.96593475,40.76151276,New York,Upper East Side
-73.86349487,40.76980972,Flushing,
-73.97715759,40.7429924,New York,Kips Bay
-73.97196198,40.75495148,New York,Midtown Center
-73.94963837,40.78777313,New York,East Harlem
-73.95057678,40.77523041,New York,Yorkville
-74.01309967,40.70378494,New York,Financial District
-74.00778961,40.74056625,New York,Meatpacking District
-73.95544434,40.77352905,New York,Yorkville
-73.977211,40.75180054,New York,Murray Hill
-73.9847641,40.76919174,New York,Clinton
-73.98251343,40.75692749,New York,Midtown Center
-73.9527359,40.77217484,New York,Upper East Side
-73.9713974,40.74452972,New York,Tudor City
-73.96582794,40.75440598,New York,Turtle Bay
-74.00637817,40.74443817,New York,Chelsea
-73.98159027,40.7586937,New York,Theater District-Times Square
-73.78353119,40.64861679,Jamaica,
-73.96316528,40.77203751,New York,Upper East Side
0,0,,
-73.97843933,40.75639343,New York,Midtown Center
-73.96591949,40.79553986,New York,Upper West Side
-73.99672699,40.73770905,New York,Chelsea
0,0,,
-74.00785828,40.705513,New York,Financial District
-73.99132538,40.76025391,New York,Clinton
-73.97108459,40.78604889,New York,Upper West Side
-73.9837265,40.7494812,New York,Midtown South Central
-73.95863342,40.76406479,New York,Upper East Side
-73.98189545,40.7685585,New York,Lincoln Square
-73.98506927,40.76351929,New York,Theater District-Times Square
-73.9839325,40.74412537,New York,Midtown South Central
-73.98529053,40.72183228,New York,Lower East Side
-73.9462204,40.77566147,New York,Yorkville
-73.99382019,40.75178528,New York,Chelsea
-73.98866272,40.75017166,New York,Chelsea
-73.97755432,40.764328,New York,Clinton
-73.98447418,40.69520569,Brooklyn,Downtown Brooklyn
-73.9822998,40.77756882,New York,Lincoln Square
0,0,,
-73.99433136,40.73469925,New York,Greenwich Village
-74.00642395,40.74458313,New York,Chelsea
-73.97845459,40.75170135,New York,Midtown South Central
-73.97023773,40.75333023,New York,Turtle Bay
-73.97811127,40.74557877,New York,Kips Bay
-73.98062134,40.73392105,New York,Gramercy Park
-73.95201874,40.79027176,New York,East Harlem
-74.0037384,40.73233414,New York,West Village
-74.00324249,40.74170685,New York,Chelsea
-73.98164368,40.73713303,New York,Gramercy Park
-73.99212646,40.76428223,New York,Clinton
-73.98571777,40.74393845,New York,Midtown South Central
-73.9677887,40.75616074,New York,Turtle Bay
-73.9813385,40.78123093,New York,Upper West Side
-73.97698975,40.75876236,New York,Midtown Center
-73.9765625,40.75675583,New York,Midtown Center
-73.99202728,40.74968338,New York,Chelsea
-73.97457123,40.79098129,New York,Upper West Side
-73.96909332,40.75680923,New York,Turtle Bay
-73.97502136,40.78766251,New York,Upper West Side
-74.00480652,40.7419281,New York,Chelsea
-73.97332764,40.74835587,New York,Murray Hill
0,0,,
-73.97425842,40.75526047,New York,Midtown Center
-73.99780273,40.7258606,New York,Soho
-73.98508453,40.72426605,New York,East Village
-73.97827148,40.78830338,New York,Upper West Side
-73.95818329,40.77584076,New York,Upper East Side
-74.00299072,40.73315811,New York,West Village
-73.98697662,40.7293663,New York,East Village
-73.98969269,40.73912811,New York,Flatiron District
-73.87449646,40.773983,Flushing,
-73.99993896,40.73300171,New York,Greenwich Village
-73.96380615,40.75761414,New York,Turtle Bay
-73.98434448,40.76144791,New York,Theater District-Times Square
-73.95774078,40.7220192,Brooklyn,Greenpoint
-73.99624634,40.74362183,New York,Chelsea
-74.00900269,40.70389557,New York,Financial District
-73.7901535,40.64665985,Jamaica,
-73.98982239,40.76734543,New York,Clinton
-74.00649261,40.74473953,New York,Chelsea
-74.00308228,40.73355484,New York,West Village
-73.94784546,40.78347778,New York,Yorkville
-73.95136261,40.77770233,New York,Yorkville
-73.97107697,40.75496674,New York,Turtle Bay
-73.98836517,40.72807693,New York,East Village
-73.99970245,40.72838593,New York,Greenwich Village
-73.95526123,40.78850174,New York,East Harlem
-74.00657654,40.73194122,New York,West Village
-73.97621155,40.75811386,New York,Midtown Center
-73.97690582,40.74190903,New York,Kips Bay
-73.97195435,40.76452637,New York,Upper East Side
-73.99194336,40.75474167,New York,Garment District
-73.95005798,40.67838669,Brooklyn,Bedford-Stuyvesant
-73.95533752,40.76454544,New York,Upper East Side
-73.96120453,40.77415466,New York,Upper East Side
-74.00689697,40.7116127,New York,Financial District
-73.96760559,40.76080704,New York,Midtown Center
-73.97153473,40.79436874,New York,Upper West Side
-73.99317169,40.71921539,New York,Lower East Side
-73.97699738,40.74988174,New York,Murray Hill
-73.98202515,40.76341629,New York,Clinton
-74.00995636,40.7053566,New York,Financial District
-73.98694611,40.75915146,New York,Theater District-Times Square
-73.96780396,40.7685585,New York,Upper East Side
-73.98458862,40.72869873,New York,East Village
-73.99973297,40.76295853,New York,Clinton
-73.97654724,40.78820038,New York,Upper West Side
-73.99023438,40.75645828,New York,Theater District-Times Square
-73.983078,40.7562027,New York,Midtown Center
-74.00764465,40.74091721,New York,Meatpacking District
-73.95895386,40.76826477,New York,Upper East Side
-73.99172974,40.74903107,New York,Chelsea
-74.01100159,40.71657562,New York,Tribeca
-73.98184967,40.74164581,New York,Kips Bay
-73.95703125,40.77067566,New York,Upper East Side
-74.00007629,40.72654724,New York,Soho
-73.99494171,40.7603302,New York,Clinton
-73.9888916,40.72172165,New York,Lower East Side
-73.97492981,40.75793839,New York,Midtown Center
-73.98058319,40.77489853,New York,Lincoln Square
-73.94788361,40.78323364,New York,Yorkville
-73.99253845,40.75001526,New York,Chelsea
-73.88546753,40.77319336,Flushing,
-73.91997528,40.76820374,Astoria,Astoria
-73.99649811,40.75327301,New York,Chelsea
-73.98153687,40.74607849,New York,Kips Bay
-73.9677887,40.76317978,New York,Upper East Side
-73.9667511,40.69234848,Brooklyn,Clinton Hill
-73.96434021,40.79159927,New York,Upper West Side
-73.99479675,40.7399826,New York,Flatiron District
-73.9908371,40.73437881,New York,Greenwich Village
-73.9881134,40.75935364,New York,Theater District-Times Square
-74.00911713,40.72471237,New York,Soho
-73.97333527,40.79521942,New York,Upper West Side
-73.94786072,40.77891541,New York,Yorkville
-73.98966217,40.7572403,New York,Theater District-Times Square
-73.97203064,40.76247025,New York,Midtown Center
-73.97777557,40.74212265,New York,Kips Bay
-73.99187469,40.74488449,New York,Chelsea
-73.9720993,40.76013184,New York,Midtown Center
-73.98336792,40.74118042,New York,Kips Bay
-73.7885437,40.64746857,Jamaica,
-73.99085236,40.7364502,New York,Flatiron District
-73.98137665,40.73812485,New York,Kips Bay
-73.94550323,40.71129608,Brooklyn,East Williamsburg
-73.98957825,40.75712204,New York,Theater District-Times Square
-73.9928894,40.72790527,New York,Noho
-73.97499847,40.74197006,New York,Kips Bay
-73.97033691,40.75180435,New York,Turtle Bay
-73.99685669,40.75285721,New York,Chelsea
-73.9673233,40.79328156,New York,Upper West Side
-73.99124146,40.72368622,New York,East Village
0,0,,
-73.98413849,40.75976181,New York,Theater District-Times Square
-73.98177338,40.76253128,New York,Theater District-Times Square
-73.98020935,40.7428894,New York,Kips Bay
-73.99171448,40.75094223,New York,Chelsea
-73.97714996,40.75510788,New York,Midtown Center
-73.96881866,40.78609085,New York,Upper West Side
-73.96846771,40.76786041,New York,Upper East Side
-73.9614563,40.75639343,New York,Sutton Place
-73.97271729,40.78572845,New York,Upper West Side
0,0,,
-73.99136353,40.75008392,New York,Chelsea
-73.99246216,40.75834656,New York,Clinton
-73.98813629,40.72399139,New York,East Village
-73.9967804,40.76260376,New York,Clinton
-73.96205139,40.76375961,New York,Upper East Side
0,0,,
-73.99276733,40.73731995,New York,Flatiron District
-74.00792694,40.74039841,New York,Meatpacking District
-73.9463501,40.77717972,New York,Yorkville
-73.96206665,40.77046585,New York,Upper East Side
-73.97135925,40.76409531,New York,Midtown Center
-73.991539,40.73880005,New York,Flatiron District
-73.97653961,40.75049973,New York,Murray Hill
-73.98189545,40.76099014,New York,Theater District-Times Square
-73.94509125,40.78323746,New York,Yorkville
-73.99661255,40.72698593,New York,Greenwich Village
-73.99220276,40.74982834,New York,Chelsea
-73.99043274,40.75597,New York,Theater District-Times Square
-73.98505402,40.75174332,New York,Midtown South Central
-73.95414734,40.76638031,New York,Upper East Side
-73.98958588,40.73067856,New York,Greenwich Village
-73.96296692,40.77219009,New York,Upper East Side
-73.9810791,40.74451065,New York,Kips Bay
-73.98241425,40.73137665,New York,Stuyvesant Town
-73.95084381,40.77846909,New York,Yorkville
-73.98323822,40.76124573,New York,Theater District-Times Square
-73.98098755,40.76751709,New York,Clinton
0,0,,
-73.97628784,40.76435852,New York,Midtown Center
-74.00562286,40.74097443,New York,Meatpacking District
-73.98363495,40.67673111,Brooklyn,Gowanus
-74.00456238,40.74050522,New York,West Village
-74.00598145,40.74028015,New York,Meatpacking District
-73.96851349,40.76203918,New York,Midtown Center
-73.98841858,40.73752594,New York,Flatiron District
-73.92575073,40.76731873,Astoria,Astoria
-73.9914093,40.7501564,New York,Chelsea
-73.93149567,40.69747543,Brooklyn,Bushwick
0,0,,
-73.99446106,40.68083572,Brooklyn,Carroll Gardens
-73.94934082,40.77304077,New York,Yorkville
-73.99758911,40.75674057,New York,Hells Kitchen
-73.98736572,40.77591324,New York,Lincoln Square
-73.97357941,40.76476669,New York,Central Park
-73.9829483,40.74758148,New York,Midtown South Central
-73.96070099,40.765728,New York,Upper East Side
-73.97312927,40.7612114,New York,Midtown Center
-73.98067474,40.75913239,New York,Midtown Center
-73.98373413,40.73802567,New York,Gramercy Park
-73.995224,40.75496674,New York,Garment District
-73.99118805,40.7358284,New York,Greenwich Village
-73.9599762,40.77054977,New York,Upper East Side
0,0,,
-73.97225952,40.78224182,New York,Central Park
-73.98780823,40.74378967,New York,Midtown South Central
-73.98081207,40.76332855,New York,Clinton
-73.86597443,40.77108765,Flushing,
-73.98796082,40.73203659,New York,East Village
-73.98377228,40.76437378,New York,Clinton
-73.98614502,40.75723648,New York,Theater District-Times Square
-73.78218842,40.64467621,Jamaica,
-73.99559021,40.75942612,New York,Hells Kitchen
-73.96570587,40.76242065,New York,Upper East Side
-74.01570892,40.71512604,New York,Battery Park City
-74.00408936,40.72980118,New York,West Village
-73.99610901,40.75363541,New York,Garment District
-73.96791077,40.76269531,New York,Upper East Side
-73.98488617,40.74824524,New York,Koreatown
-73.97195435,40.76031113,New York,Midtown Center
-73.87449646,40.77409744,Flushing,
-73.97183228,40.76570129,New York,Upper East Side
-73.86265564,40.7688942,Flushing,
-73.97596741,40.79135132,New York,Upper West Side
-73.99291229,40.74874878,New York,Chelsea
-73.86423492,40.76997757,Flushing,
-73.97323608,40.75795364,New York,Midtown Center
-73.97775269,40.75222778,New York,Midtown Center
-73.99420166,40.7504425,New York,Chelsea
-73.8731308,40.77407837,Flushing,
-74.00119781,40.72907639,New York,Greenwich Village
-73.99649048,40.76344299,New York,Clinton
-73.90679169,40.90743637,Bronx,North Riverdale
-73.98801422,40.74827576,New York,Koreatown
-73.99289703,40.75390244,New York,Garment District
-73.97149658,40.76031876,New York,Midtown Center
-74.00431061,40.73347855,New York,West Village
-73.95228577,40.78723526,New York,East Harlem
-73.98353577,40.74898529,New York,Midtown South Central
-73.86270142,40.76897812,Flushing,
-73.95069122,40.79404068,New York,East Harlem
-73.95610046,40.77986908,New York,Upper East Side
-73.78743744,40.6541481,Jamaica,
-73.98177338,40.74077988,New York,Kips Bay
-73.95285034,40.78660583,New York,Upper East Side
-73.97781372,40.73410034,New York,Stuyvesant Town
-73.97441101,40.75947952,New York,Midtown Center
-73.9905014,40.7466774,New York,Chelsea
-73.98880005,40.76337051,New York,Clinton
-73.97000122,40.76147079,New York,Midtown Center
0,0,,
-73.98322296,40.76012802,New York,Theater District-Times Square
-73.94785309,40.77059174,New York,Yorkville
-73.98271942,40.75915527,New York,Theater District-Times Square
-73.97476959,40.78311157,New York,Upper West Side
0,0,,
-73.96672821,40.77036667,New York,Upper East Side
-74.01263428,40.70158386,New York,Financial District
-73.99156952,40.72723007,New York,Noho
-73.97758484,40.7791748,New York,Upper West Side
-74.0005722,40.74777603,New York,Chelsea
-74.00662994,40.71396637,New York,Tribeca
-73.96705627,40.75701141,New York,Turtle Bay
-73.78357697,40.64865112,Jamaica,
-73.98522186,40.75291824,New York,Midtown South Central
-74.00715637,40.74358368,New York,Chelsea
-73.9862442,40.71947861,New York,Lower East Side
-73.99997711,40.76160049,New York,Hells Kitchen
-73.98897552,40.73053741,New York,East Village
-74.01110077,40.7157135,New York,Tribeca
-73.97615051,40.75476074,New York,Midtown Center
-73.97297668,40.7555275,New York,Midtown Center
-73.97290039,40.74435806,New York,Tudor City
-73.94875336,40.71126556,Brooklyn,East Williamsburg
-74.00338745,40.7401886,New York,Chelsea
-73.86338806,40.76980972,Flushing,
-73.97418976,40.78853607,New York,Upper West Side
-74.00112915,40.74165344,New York,Chelsea
-73.95293427,40.73726654,Brooklyn,Greenpoint
-73.9523468,40.77817154,New York,Yorkville
-73.97101593,40.7616539,New York,Midtown Center
-73.96795654,40.76195526,New York,Midtown Center
-73.97663116,40.78860855,New York,Upper West Side
-73.98783875,40.73248672,New York,Greenwich Village
-74.00624847,40.71720505,New York,Tribeca
-73.97332001,40.74688721,New York,Murray Hill
-73.89098358,40.7551651,East Elmhurst,Jackson Heights
-73.95780945,40.77944946,New York,Upper East Side
-73.9933548,40.73603821,New York,Greenwich Village
-73.96764374,40.75947571,New York,Turtle Bay
-73.97708893,40.74901581,New York,Murray Hill
-73.97821808,40.7548027,New York,Midtown Center
