dropoff_longitude,dropoff_latitude,DOCensus_Tract
-73.97441101,40.73226547,4400
-73.95328522,40.77960587,14602
-74.00660706,40.73016357,6700
-73.95246124,40.71081161,51300
-73.98197937,40.74633026,7400
-73.99000549,40.75694275,11500
-73.97137451,40.75488281,9000
-73.95144653,40.77408981,13800
-73.98780823,40.72276688,3002
-73.99274445,40.72070313,1800
-73.97382355,40.78378296,16500
-73.99406433,40.76654434,13500
-73.91864014,40.77450943,9500
-73.99195099,40.74983597,10100
-73.97467804,40.78753662,16900
-73.97528839,40.74969101,8000
-73.86797333,40.74530029,37500
-73.99152374,40.73682785,5200
-73.95723724,40.76194,11600
-73.95773315,40.78241348,15002
-73.99053192,40.75082397,10100
-73.9777298,40.72138596,2601
-73.98471069,40.75429153,11300
-73.97343445,40.76417542,11201
-73.99145508,40.73755646,5200
-74.00556946,40.71142578,1501
-73.94191742,40.78860092,16400
-73.98356628,40.78209686,16300
-73.97734833,40.77444839,15300
-73.81970215,40.73405457,80900
-73.97104645,40.78614044,17300
-73.98339081,40.73437119,4800
-73.96298981,40.76659775,12000
-73.99154663,40.74656677,9500
-73.96652985,40.76760864,12200
-73.97483826,40.75092316,8000
-73.87149048,40.77442169,33100
-73.99155426,40.73145676,5700
-73.96809387,40.76256561,11402
-73.8740921,40.77323914,33100
-73.96952057,40.67605209,16300
-73.98712921,40.76086044,12500
-73.97605896,40.78727341,17100
-73.97621155,40.7814064,16500
-73.97813416,40.74582672,7200
-73.99809265,40.71541977,2900
-73.99365234,40.72741699,5502
-73.96257782,40.80968094,20300
-73.95426178,40.76382446,11600
-73.98860931,40.69607544,1300
-73.9815979,40.77626038,15300
-74.00974274,40.71062469,1300
-73.96463776,40.68301392,20100
-73.97309875,40.78196335,16500
-74.00293732,40.76036835,11700
-73.97275543,40.79595566,18300
-73.9986496,40.72964859,6500
-73.96987915,40.78934479,17700
-73.97612762,40.78607178,16900
-73.98338318,40.76144791,13100
-73.94611359,40.83843994,24700
-73.94747925,40.79626465,17402
-73.97992706,40.75833511,9600
-73.87194824,40.77426147,33100
-73.95283508,40.78258514,15801
-74.00395966,40.74764633,9300
-73.96577454,40.79321671,18500
-73.92321014,40.75657654,5700
-74.00562286,40.73147583,6700
-73.99466705,40.74121094,8700
0,0,
-73.97801971,40.76676178,14300
-73.9421463,40.8481369,25500
-73.99165344,40.72684097,5502
-73.98056793,40.73612976,6400
-74.0043335,40.74228287,8300
-73.98020172,40.74743271,7200
-73.99903107,40.76089478,11700
-73.98548889,40.74158859,5600
-74.00130463,40.71471024,2900
-74.00731659,40.70616531,700
-73.98560333,40.73126984,4000
-73.98887634,40.73528671,5000
-74.00131226,40.73448944,7100
-73.91439819,40.85456085,24502
-73.98446655,40.76175308,13100
-73.99786377,40.7564621,9900
-73.96216583,40.71780014,55500
-73.98277283,40.76707458,13900
-73.98892975,40.74825668,10100
-73.95225525,40.7663765,12400
-73.98953247,40.75778198,12100
-73.98513031,40.77349854,14900
-73.99153137,40.74983597,10100
-74.00947571,40.71517181,2100
-73.9274826,40.7680397,7900
-74.00413513,40.73807144,7700
-73.9884491,40.72518921,3800
-73.95291901,40.77202988,13400
-73.95574188,40.78497314,16001
-74.00509644,40.7071228,1502
-73.97720337,40.78012085,16100
-73.98073578,40.7698555,14500
-73.86313629,40.75075531,40500
-73.98851776,40.7428894,5600
-73.98799896,40.72813034,3800
-73.86795044,40.77084732,33100
-73.98817444,40.7648201,13300
-73.98353577,40.77595139,15300
-73.91483307,40.74362183,25301
-74.00496674,40.74172974,8300
-73.87197113,40.77148056,33100
-73.9573822,40.77016068,13400
-73.87094879,40.77414703,33100
-73.94700623,40.78839111,16600
-73.95386505,40.78139877,14802
-73.97206879,40.75667953,10000
-73.97838593,40.74551773,7200
-73.97489166,40.75318527,9200
-73.9910965,40.69986725,100
-74.00305176,40.74939728,9900
-73.9826355,40.72739029,3400
-73.96227264,40.80482101,19701
-73.99772644,40.72066116,4100
-74.01166534,40.70331192,900
-73.99012756,40.75727844,11500
-73.97276306,40.75839615,10000
-73.98204803,40.74618149,7400
-73.99508667,40.74534607,9100
-74.01131439,40.70148849,900
-73.95807648,40.77973175,15001
-73.98135376,40.73906326,6600
-73.99047089,40.75236511,10900
-73.94529724,40.77859116,15200
-73.97118378,40.75528336,10000
-74.00081635,40.73625183,7100
-73.99165344,40.7638588,12700
-73.99725342,40.73666763,6300
-73.95444489,40.76716232,12400
-74.00846863,40.70916367,1502
-73.97668457,40.75894165,10200
-74.17701721,40.69485092,980200
-73.97809601,40.76277542,10400
-73.97651672,40.76233673,10400
-73.9753418,40.76518631,11201
-73.98969269,40.76303482,12700
-73.97796631,40.72945023,4400
-73.98208618,40.76275253,13100
-73.98736572,40.76854324,13900
-73.94345093,40.78945923,17000
-73.9818573,40.78288651,16300
-73.99478149,40.73237991,5900
-73.8423996,40.72399902,75702
-73.99190521,40.72637558,5502
-73.98997498,40.75687027,11300
-74.0041275,40.72391891,4700
-73.97496796,40.76341248,11201
-73.9522934,40.78990936,16800
-73.96835327,40.7566185,9800
-73.9526062,40.78936768,16800
-73.97589874,40.74656677,7800
-73.98194122,40.77142334,14900
-73.98099518,40.73549271,6400
-73.99014282,40.72327423,3601
-74.00536346,40.75127792,9900
-73.98225403,40.75699234,9600
-73.99249268,40.76834106,13500
-73.9136734,40.7489357,16900
-73.98741913,40.75031281,10900
-73.97007751,40.75373077,9000
-73.9618988,40.66804886,17700
-73.98969269,40.73018646,4200
-73.9392395,40.79079819,17000
-74.00318146,40.75634384,9900
-73.97511292,40.75277328,9200
-73.98908997,40.73740005,5200
-74.0079422,40.72746277,3700
-73.99092865,40.7278595,3800
-73.95330048,40.76845551,13200
-73.97633362,40.74923706,8000
-73.9733963,40.75033188,8800
-73.95809174,40.77384949,14000
-73.97109222,40.75700378,10000
-73.96670532,40.75342941,9800
-73.97154999,40.78211975,14300
-74.00775146,40.71706772,3300
-73.95555115,40.77209091,13400
-73.97918701,40.74972916,8000
-73.96822357,40.75396729,9800
-73.88526154,40.77230072,33100
-73.98260498,40.77164078,14900
-73.93002319,40.86605072,28700
-73.94312286,40.79358673,18000
-74.00937653,40.72374725,3900
-73.97505188,40.76037979,10200
-73.9974823,40.67908478,6500
-74.00004578,40.75869751,11700
-73.99833679,40.74208069,8700
-73.95084381,40.77462006,13600
-73.93138885,40.70453644,45300
-73.95476532,40.77977371,14802
-73.95002747,40.78478241,15801
-73.96602631,40.80393982,19900
-73.97688293,40.74204254,7000
-73.98900604,40.74773788,7600
-73.98465729,40.70256424,2100
-73.98036194,40.74174118,6600
-73.78887177,40.64735031,71600
-73.94554901,40.8344574,24100
-73.97553253,40.74092102,6200
-73.94692993,40.77923584,15200
-73.99053192,40.75593567,11300
-73.98308563,40.75542831,9600
-73.97064209,40.7518158,9000
-73.98810577,40.75911331,11900
-73.98703766,40.75024033,7600
-73.9985733,40.75431824,10300
-74.00228882,40.71895599,3300
-73.96747589,40.7599678,10800
-73.99256134,40.73042679,5700
-73.98587036,40.75740433,11900
-73.9102478,40.75883484,15100
-74.00258636,40.73405838,7300
-73.99686432,40.75618744,11100
-73.9551239,40.76914215,12600
-73.95632172,40.77140808,13400
-73.94339752,40.83964157,24700
-73.94136047,40.78802872,16400
-74.0136795,40.71475601,31703
-73.96861267,40.76597214,12200
-73.97190857,40.76062012,10200
-73.9822998,40.77462769,15300
-73.96401215,40.6541214,17700
-73.97610474,40.75517273,9400
-73.97904205,40.76444626,13700
-73.96678925,40.80346298,19500
-73.98993683,40.75662613,11300
-73.91364288,40.76544571,14700
-73.98208618,40.76269913,13100
-73.95842743,40.71015549,52500
-73.98432159,40.75447083,8400
-73.98964691,40.75738144,11900
-73.96633911,40.75965881,10800
-73.9587326,40.71112061,52300
-73.9567337,40.78071213,14802
-73.99147797,40.74951935,10100
-73.78426361,40.64338303,71600
-73.94670105,40.83632278,24700
-73.98412323,40.72903824,3400
-73.97412109,40.75714111,10200
-73.97687531,40.75769043,10200
-73.96366882,40.77413177,13000
-74.00804901,40.74735641,9900
0,0,
-74.00478363,40.74169159,8300
-73.96974182,40.75829697,10000
-73.88300323,40.75310516,28100
-73.99656677,40.72361755,4300
-73.92315674,40.75934982,5900
-73.96774292,40.79293823,18100
-73.86508179,40.77047348,33100
-74.00073242,40.76211166,12900
-73.95195007,40.78200531,14802
-73.98074341,40.73770142,6400
-73.96867371,40.7864418,17300
0,0,
-73.96977997,40.79999161,19100
-73.96647644,40.80406189,19500
-73.97283173,40.75886154,10200
-73.9858551,40.76212311,12500
-73.983078,40.76084518,12500
-74.00052643,40.72211838,4700
-73.99906158,40.75453949,10300
-73.95748138,40.78026962,15001
-73.95513153,40.67848587,22100
-73.98880768,40.75879669,12100
-73.97859192,40.76227188,10400
-73.99479675,40.73485947,6300
-73.90502167,40.90394974,33700
-73.97816467,40.78292847,16500
-73.99121857,40.75037003,10100
-73.96008301,40.76618576,11800
-73.98639679,40.77734756,15500
-73.98188782,40.74703217,7400
-73.90736389,40.7385025,24500
-73.98506927,40.73872757,6800
-73.9679184,40.68835831,19700
-73.98164368,40.66679382,15100
-73.94513702,40.78715134,16400
-73.87750244,40.88066101,43100
-73.79084778,40.6629982,71600
-73.96582031,40.80392456,19900
-73.98234558,40.76412964,13700
-74.00557709,40.73962021,7900
-74.00285339,40.75239563,9900
-73.9605484,40.81794739,21900
-73.95243835,40.77964401,14602
-73.95346832,40.80191422,21800
-73.9899292,40.72343063,3602
-74.0036087,40.74827194,9300
-73.78115082,40.66827011,29400
-73.96713257,40.76684189,12200
-73.97290802,40.79840851,18700
-73.98225403,40.74023056,6800
-73.97258759,40.75502396,9200
-73.9758606,40.76445389,11201
-73.9712677,40.74666214,8601
-73.98423767,40.72483063,3200
-73.9777832,40.78377533,16500
-73.88539886,40.77099991,33100
-73.9919281,40.76921844,13500
-74.00649261,40.74443054,8300
-73.98079681,40.77074432,14900
-73.97344971,40.68638611,18100
-73.97894287,40.76163864,10400
-73.97200775,40.75012207,8800
-73.98705292,40.73590469,5000
-73.98988342,40.74335098,5800
-73.97312927,40.7508316,8800
-73.96556854,40.71346664,55100
-73.95422363,40.7730217,13800
-73.97363281,40.68596649,18100
-73.98077393,40.74510574,7200
-73.9646759,40.79919052,18900
-73.98212433,40.65849686,16900
-74.00631714,40.74044037,7900
-73.97683716,40.78205872,16500
-73.95357513,40.77900314,14602
-73.98589325,40.76317978,13300
-73.96650696,40.75321198,8603
-73.90639496,40.67160797,90800
-74.00563812,40.72791672,3700
-73.98271179,40.67353821,13500
-73.97499084,40.77766418,16100
-73.96950531,40.75783157,10000
-73.96131897,40.80636597,20101
-73.96676636,40.80183792,19500
-73.99768066,40.74023056,8100
-73.97366333,40.75246811,9200
-73.97576904,40.76143265,10400
-73.95439148,40.76418304,11600
-73.9911499,40.73935318,5200
-73.96879578,40.78764343,17300
-73.9389801,40.74971771,1900
-73.97241211,40.79319382,17900
-73.99105835,40.76980972,13500
-73.99629211,40.72595596,5502
-73.96164703,40.78050995,14300
-73.97692108,40.75939941,10400
-73.95558167,40.77183533,13400
-74.00118256,40.72661591,4900
-73.95375824,40.76491928,11600
-73.97382355,40.75819778,10200
-73.97319031,40.76410675,11201
-73.98029327,40.77068329,14900
-73.95659637,40.76279831,11600
-73.98577881,40.75286865,11300
-73.98576355,40.75576019,11900
-73.98950958,40.73972702,5200
-73.96874237,40.80158997,19100
-73.98194885,40.73845673,6400
-73.97696686,40.76470947,13700
-73.98881531,40.72098923,3001
-73.9803772,40.72239685,2601
-73.97045135,40.75272369,9000
-73.92655945,40.75651932,5700
-73.9949646,40.75020981,10300
-73.88407898,40.75354385,28300
-73.97354889,40.78294754,16500
-73.98683929,40.73131943,4000
-73.96726227,40.77005768,12200
0,0,
-73.9886322,40.76013947,12700
-73.98168945,40.75881577,12500
-73.98103333,40.74464035,7200
-73.94695282,40.78013992,15200
-73.99194336,40.72185135,3601
-73.9486618,40.7449913,700
-73.99060059,40.76093674,12700
-73.9542923,40.76412964,11600
-73.95705414,40.72200775,55700
-73.95859528,40.76433182,11800
-73.98267365,40.77490616,15300
-73.97086334,40.75430298,9000
-73.98361206,40.74150848,6800
-74.00507355,40.70649719,1502
-73.98066711,40.78249359,16300
-73.89907074,40.69821167,55700
-73.9731369,40.74359131,6200
-73.98514557,40.74762726,7400
-74.00115967,40.72534561,4900
-73.99754333,40.74080658,8100
-73.9577179,40.77706146,14000
-73.8709259,40.774189,33100
-73.95445251,40.78393936,15801
-74.00608063,40.73511887,7500
-73.97415924,40.75929642,10200
-74.00628662,40.73961639,7900
-73.98953247,40.74179077,5800
-73.99179077,40.74938583,10100
-74.00579071,40.72497559,3700
-73.98188019,40.77780151,15700
-74.00524902,40.7202301,3300
-73.99450684,40.7507515,10100
-73.97893524,40.76203537,13100
-73.95333862,40.79116058,16800
-73.99163055,40.74888611,10100
-73.9679718,40.75156021,9000
-73.9813385,40.75511551,9600
-73.99589539,40.74377823,9100
-73.95407867,40.78216171,14802
-73.96098328,40.65081406,50801
-73.9807663,40.74235153,7200
-73.92398071,40.76111984,5900
-73.96677399,40.78871918,14300
-73.96752167,40.76619339,12200
-73.95937347,40.76767731,12600
-73.9620285,40.68927002,19300
-73.9954834,40.7554512,11100
-74.00485229,40.73101425,6700
-73.97672272,40.76514816,13700
-73.98724365,40.73625183,5000
-73.9154892,40.78366089,10500
-73.99414063,40.74121857,8700
-73.98972321,40.75154877,10900
-73.99107361,40.74913788,10100
-74.00816345,40.73064041,6900
-73.98513031,40.72793961,3800
-73.96599579,40.80029678,19100
-73.9611969,40.7120018,55100
-73.97142029,40.76186752,11202
-73.95851135,40.76420212,11600
-73.96704102,40.78846359,17700
-73.97888184,40.75039291,8000
-73.98674774,40.77013016,14500
-74.00014496,40.7278595,6500
-73.98587799,40.74333572,5600
-73.9950943,40.72881317,5501
-73.99753571,40.75651169,11100
-73.97994995,40.78105927,16300
-74.00669098,40.74160385,8300
-73.99745941,40.72447205,4300
-73.96495056,40.76181793,11000
-73.9539032,40.77548981,13800
-74.00098419,40.72184753,4700
-73.98071289,40.78153992,16300
-73.98595428,40.71759796,1402
-73.9911499,40.75557327,11500
-74.00894928,40.70986938,1502
-73.98557281,40.74647903,7400
-73.99588013,40.7283287,5501
-73.95632935,40.76993179,13400
-73.97076416,40.78603745,17300
-73.96068573,40.79716873,18900
-73.98929596,40.74771881,10100
-73.97857666,40.76247406,13700
-73.95252228,40.78958893,16800
-73.88639069,40.82765961,12101
-73.9941864,40.73799133,5400
-73.96348572,40.75768661,10800
-74.01438904,40.70404816,31900
-73.98236084,40.75434875,9600
-73.97907257,40.75892639,10400
-74.00452423,40.71254349,2900
-74.01023865,40.70986557,1300
-73.98726654,40.74935532,7600
-73.94217682,40.80137634,18400
-73.97682953,40.72721481,2800
-73.98671722,40.74911499,7600
-74.00777435,40.74371719,9900
-73.99198151,40.74375153,5800
-73.9678421,40.79312897,18100
-73.96833038,40.75321579,9000
-73.99623108,40.69346619,501
-73.97491455,40.75333405,9200
-73.96986389,40.79131317,17700
-74.00173187,40.70950699,1501
-73.9590683,40.78033066,15001
-73.93765259,40.75814819,3300
-73.99258423,40.73537445,6100
-73.98114777,40.76896667,14300
-73.98382568,40.77960968,15900
-73.98212433,40.72818375,3400
0,0,
-73.9830246,40.72819138,3400
-73.99580383,40.76929092,13500
-74.00258636,40.72484207,4700
-74.00704193,40.715271,3300
-73.96626282,40.71218872,54900
-73.99710846,40.74647903,9100
-74.00173187,40.7278595,6500
-74.0005188,40.72602463,4900
-73.98023224,40.7483902,8000
-73.97496033,40.78757095,16900
-73.99050903,40.7484436,10100
-73.98181915,40.77827454,15700
-73.8730545,40.77442169,33100
-73.99253845,40.73775864,5400
-73.98838043,40.72506332,3800
-73.9769516,40.73919296,6600
-73.95681763,40.73359299,56300
-74.0036087,40.75637817,9900
-73.99328613,40.72717285,5502
-73.97789764,40.74217224,7000
-73.97044373,40.75183105,9000
-73.97937012,40.76176071,13100
-74.00572205,40.74031067,7900
-73.9756546,40.7892952,17500
-73.99427795,40.74338531,9100
-73.99133301,40.74797821,9500
-73.99056244,40.7560463,11300
-73.96152496,40.76533508,11800
-74.01052856,40.70196152,900
-73.93749237,40.65140533,87200
-73.97335052,40.74689102,7800
-73.96372223,40.7614212,11000
-73.98513031,40.73199844,4000
-73.97800446,40.74483871,7000
-73.98033142,40.76018906,13100
-74.00655365,40.72266388,3300
-73.98692322,40.75096512,8400
-73.94447327,40.82377625,22700
-73.96873474,40.75441742,9800
-73.95162964,40.7697258,13200
-73.98703766,40.7339592,5000
-74.00092316,40.76192856,12900
-73.99508667,40.74576187,9100
-73.95697784,40.68787384,23300
-73.97264099,40.7596283,10200
-73.99586487,40.75921631,11700
-73.99381256,40.75885773,11500
-73.99090576,40.73880386,5200
-73.97805023,40.75904465,10400
-73.95589447,40.76959229,13400
-74.00523376,40.74601364,8900
-73.97359467,40.78714371,17300
-73.78742218,40.64754486,71600
-73.9859848,40.72623062,3200
-73.97956848,40.74468994,7200
-73.98831177,40.73711014,5000
-73.98501587,40.7323494,4000
-73.96775818,40.75691605,9800
-73.99564362,40.76226044,12900
-73.96842957,40.79084015,17700
-73.96151733,40.75762177,10601
-73.97755432,40.75874329,10400
-73.98628998,40.74757767,7600
-73.78260803,40.64409637,71600
-73.99114227,40.77516174,15100
-73.99532318,40.7333107,5900
-73.98705292,40.76605225,13900
-73.97299194,40.76085663,10200
-73.96746063,40.79305649,18100
-73.98278809,40.7502594,8200
-73.98444366,40.72865677,3400
-73.98983765,40.74699783,9500
-73.98339844,40.7641983,13100
-73.97359467,40.78456497,16900
-73.97619629,40.76380539,11201
-73.96110535,40.79652786,14300
-73.99594116,40.7673378,13500
-73.96337128,40.76871872,12000
-73.96504974,40.75507736,8603
-73.9878006,40.74116898,5600
-73.87033844,40.7733345,33100
-73.98574829,40.76286697,13300
-73.98911285,40.74214172,5800
-73.98215485,40.76480865,13700
-73.95626068,40.77296829,13400
-73.98860931,40.74618912,7600
-73.98149872,40.76353073,13100
-73.99504852,40.76108551,12900
-73.99652863,40.74288177,8700
-73.96221924,40.7747612,14200
-73.95332336,40.77157211,13400
-73.96363068,40.71046829,54900
-73.97369385,40.77922821,14300
-74.00527191,40.72265244,3700
-73.98479462,40.77170944,14900
-73.98542786,40.76734161,13900
-73.97869873,40.75949478,10400
0,0,
-73.97970581,40.7594223,10400
-74.00173187,40.7460556,9300
-73.96748352,40.75616455,9800
-73.97370911,40.76044464,10200
-73.99281311,40.75774765,11500
-73.97825623,40.78403854,16700
-73.9571991,40.77819061,14000
-73.98725128,40.7361412,5000
-74.00380707,40.74196243,8300
-73.96116638,40.69423676,19100
-73.96464539,40.76990891,12800
-73.90328217,40.73708725,24300
-73.98054504,40.73825836,6400
-73.99141693,40.74885941,10100
-73.95619202,40.76755905,12600
-73.78682709,40.64458847,71600
-73.97650146,40.76405334,11201
-73.98770905,40.77026367,14500
-73.95343018,40.76463318,11600
-73.95799255,40.77976608,15001
-74.00437927,40.73337936,7300
-73.94941711,40.80189514,19000
-73.90331268,40.86524582,26300
-73.96559143,40.75781631,10800
-73.98902893,40.75875854,12100
-73.95259094,40.78239822,14802
-73.97134399,40.7485733,8800
-73.78983307,40.64697647,71600
-73.95033264,40.6339798,77000
-73.62286377,40.74269485,303700
-73.97948456,40.66076279,16900
-73.99363708,40.75710297,11500
-73.99882507,40.75195313,10300
-74.00185394,40.73778152,7700
-73.98943329,40.74048996,5600
-73.97674561,40.74779129,8000
-73.9753952,40.75196075,9200
-73.94319153,40.77729034,15200
-74.01437378,40.7090416,1300
-73.96160126,40.77985001,14200
-74.00183868,40.74505997,8900
-74.00582886,40.73314667,7300
-73.98036194,40.74679947,7200
-73.96544647,40.7743988,13000
-73.99662781,40.7568512,11500
0,0,
-73.99448395,40.73207474,5900
0,0,
-73.98965454,40.76134872,12700
-73.96205902,40.77941132,14300
-73.99073029,40.75105286,10900
-73.98754883,40.76018906,12500
-73.97706604,40.73896027,6600
-73.9520874,40.76915359,13200
-73.95435333,40.76974869,13200
-73.96401215,40.75655746,10601
-74.00235748,40.75027466,9900
-73.97130585,40.75528336,10000
-73.93974304,40.7902298,17000
-73.9865799,40.74780273,7600
-73.98388672,40.74069977,6800
-74.00019073,40.76163101,12900
-73.98431396,40.75743103,11900
-73.99097443,40.75059128,10100
-73.98155975,40.74232864,7200
-73.87496948,40.75674057,35300
-73.94957733,40.67766571,31500
-73.98735809,40.74574661,7600
-73.95822906,40.76890564,12600
-73.96215057,40.77471161,14200
-74.01187897,40.70372391,900
-73.97725677,40.73870087,6600
-73.9748764,40.79029846,17500
-73.95244598,40.80029297,21600
-73.94069672,40.67114639,33900
-73.97090912,40.75820923,10000
-73.96354675,40.80544281,19900
-73.9845047,40.76728821,13900
-73.86165619,40.76736069,33100
0,0,
-73.98513794,40.76030731,12500
-73.98722076,40.7562294,11900
-73.97050476,40.75886536,10000
-73.95869446,40.77241516,12800
-73.95050812,40.70727539,51100
-73.9953537,40.73936844,5400
-73.97928619,40.74607468,7200
-73.99082947,40.73738861,5200
-74.00486755,40.7382164,7700
-73.95420074,40.77841187,14601
-73.97901154,40.76496506,13700
-73.9716568,40.75876617,10000
-73.95990753,40.76678085,11800
-73.95248413,40.78160858,14802
-73.97898102,40.77753067,15700
-73.95805359,40.7195015,51700
-73.99101257,40.73377991,6100
-73.99160767,40.75011826,10100
-74.01263428,40.7015686,900
-73.98858643,40.74817276,7600
-73.99492645,40.76359177,12900
-73.99029541,40.73451614,6100
-73.98458862,40.74852371,7600
-73.97762299,40.75491714,9400
-73.98902893,40.73646164,5000
-73.95461273,40.77051544,13400
-73.99101257,40.75022507,10100
-73.9878006,40.74612045,7600
-73.71291351,40.63897324,411400
-73.98542786,40.74428558,7400
-73.9577179,40.70875931,52500
-73.93027496,40.84886169,26700
-73.95326233,40.77878571,14602
-74.00084686,40.7382431,7700
-73.9984436,40.72510147,4900
-73.96062469,40.8073082,20101
-74.0061264,40.72573471,3700
-73.98999786,40.74577332,5800
-73.92814636,40.81933594,6300
-73.98162079,40.73092651,3400
-74.0056839,40.72682953,3700
-73.97441864,40.75951767,10200
-74.01118469,40.71458054,2100
-73.98594666,40.71948624,3001
-73.9848175,40.74433517,7400
-73.95839691,40.77806091,14000
-73.98294067,40.67773056,11900
-73.99890137,40.74560928,9300
-73.98180389,40.75305176,8400
-74.00080109,40.72970581,6500
-73.97667694,40.74521255,7800
-73.97679138,40.75179672,9200
-73.94035339,40.74861526,1900
-73.96936035,40.79057312,17700
-73.95959473,40.7712059,12800
-74.00098419,40.72166061,4700
-73.79026031,40.64360046,71600
-73.99517059,40.74401474,9100
-74.00496674,40.7209816,3300
-73.9912796,40.75625229,11500
-74.00100708,40.72758102,6500
-73.98951721,40.75878906,12100
-73.99514771,40.74235153,8700
-73.97835541,40.75686646,9400
-73.97518921,40.7878418,17500
-73.93917084,40.64331055,83400
-73.95191193,40.74528122,700
-73.95711517,40.78018951,14802
-73.98500061,40.72042084,3001
-73.98233032,40.76998138,14500
-73.96587372,40.75434113,9800
-74.0002594,40.7428627,8900
-74.01222992,40.71710968,3900
-73.97163391,40.76477814,11401
-73.87325287,40.77425003,33100
-73.97711182,40.68140793,12901
-73.98268127,40.77714157,15300
-73.9597702,40.77959442,15001
-73.99755096,40.74082947,8100
-73.94959259,40.79632187,17401
-73.95263672,40.77820969,14601
-73.96695709,40.76148224,11203
-73.98876953,40.75272751,10900
-73.97986603,40.76586151,13700
-74.00457764,40.75117111,9900
-74.01449585,40.71660233,31703
-73.99326324,40.74145126,5800
-73.97502899,40.72995758,4400
-74.15680695,40.74006271,13800
-73.9615097,40.77782822,14200
-73.95257568,40.81074905,25700
-73.94643402,40.77557755,14401
-73.97642517,40.7856102,16900
-73.99143982,40.76018143,12100
-73.9909668,40.71472168,1600
-74.05405426,40.86829376,36100
-73.99259949,40.75656891,11500
-73.79909515,40.66781235,79200
-73.97084045,40.76184082,11202
-73.94293976,40.71617126,47700
-73.97740936,40.76316071,10400
-73.97740173,40.78748322,17100
-73.98885345,40.76428223,13300
-73.97463226,40.7515831,9200
-73.98065186,40.72486877,2602
-73.98804474,40.73791885,5200
-73.95606232,40.77593994,13800
-73.9803009,40.7540741,9400
-74.00805664,40.74642563,9900
-73.95639801,40.78227997,15002
-73.97303772,40.75905609,10200
-73.99649048,40.7428093,8700
-73.94816589,40.80159378,19000
-73.97454071,40.75019836,8800
-74.01730347,40.70519638,31704
-73.95259094,40.76649857,12400
-73.98601532,40.75435257,11300
-73.97370911,40.7582016,10200
-73.97624969,40.77586746,15700
-73.98236847,40.77581406,15300
-73.99227142,40.71773911,1800
-73.97628784,40.74672318,7800
-73.97541046,40.78187561,16500
-73.9684906,40.76765823,12200
-73.94576263,40.77787781,14402
-73.96154785,40.77122116,12800
-73.98762512,40.73273849,4200
-73.97557068,40.75817871,10200
-73.96749115,40.75237274,9000
-73.98458099,40.74594116,7400
-73.98171234,40.76319504,13100
-73.95972443,40.81327057,21100
-73.9726944,40.75648117,10000
-73.98170471,40.72439194,2601
-73.99806976,40.72711945,5501
-73.97763062,40.75720978,9400
-74.01238251,40.70265579,900
-73.97644043,40.76564026,13700
-73.98582458,40.76281357,13300
-73.99186707,40.7150383,1600
-73.96716309,40.76037216,10800
-73.94062042,40.80565262,19800
0,0,
-74.01489258,40.71117401,31704
-73.97557831,40.75365067,9200
-74.00769806,40.73223877,6900
-73.95298767,40.7725563,13800
-73.9807663,40.78080368,16300
-73.95370483,40.77515793,13800
-73.9826355,40.75574875,9600
-73.98458862,40.74824524,7400
-73.95779419,40.76685715,12600
-74.00592804,40.73325348,7300
-73.96821594,40.76845932,12200
-73.98664856,40.75146103,10900
-73.98931885,40.72455597,3602
-73.974617,40.78316116,16500
-73.98284149,40.69839859,2300
-74.00940704,40.70610428,700
-73.98587036,40.71957779,3001
-73.98285675,40.74946976,8200
-73.98409271,40.74549866,7400
-73.92177582,40.76702499,6300
-73.99393463,40.71779251,1600
-73.98257446,40.76658249,13700
-73.97375488,40.7379837,6200
-73.97118378,40.75138092,9000
-73.97154999,40.76108551,11202
-73.98628998,40.7304306,4000
-73.97289276,40.76431274,11401
-73.96822357,40.76144028,11203
-73.95240021,40.78158951,14802
-73.99816132,40.74066544,8100
-73.97977448,40.72851563,3400
-73.86459351,40.77014923,33100
-73.97853088,40.72458649,2602
-74.01290131,40.71736908,31703
-73.97657776,40.75189972,9200
-73.96520233,40.75508118,8603
-74.01461792,40.71689606,31703
-73.94921112,40.78163528,15400
-73.97811127,40.77799225,15700
-73.94652557,40.76626205,23802
-73.9879303,40.72560883,3800
-73.95876312,40.77248764,12800
-73.99781799,40.72065735,4500
-73.98361969,40.76132965,13100
-73.9858551,40.75729752,11900
-73.97267151,40.78586578,16900
-73.96411133,40.75537109,8603
-73.93768311,40.80099869,19400
-73.98357391,40.76459503,13700
-73.98365021,40.78101349,15900
-73.9761734,40.75177383,9200
-73.99182129,40.74394989,5800
-73.9858017,40.75672913,11900
-73.95153046,40.78220749,15801
-73.99523926,40.73995972,8700
-73.98553467,40.74560165,7400
-73.98461914,40.7606163,12500
-73.98796844,40.76496887,13300
-73.99073792,40.76846313,13500
-73.97708893,40.75835037,10200
-74.00141144,40.74265671,8900
-73.95191193,40.78382111,15801
-73.97808075,40.76654053,14300
-74.38998413,40.56171417,1414
-73.97759247,40.74546814,7000
-73.93087769,40.76784134,7900
-73.95404053,40.80626678,25700
-73.96018219,40.77645874,14200
-73.95897675,40.80202866,19702
-73.97203827,40.75303268,9000
-73.9931488,40.75128555,10100
-73.98163605,40.74945068,8200
-73.98312378,40.74298859,7200
-73.98184204,40.74163437,6800
-73.99939728,40.72757339,6500
-73.84400177,40.72245407,73900
