dropoff_longitude,dropoff_latitude,DOcity,DOborough
-73.98074341,40.72578049,New York,East Village
-73.94890594,40.72608566,Brooklyn,Greenpoint
0,0,,
-73.95870209,40.79990387,New York,Upper West Side
-74.01673126,40.71166229,New York,Battery Park City
-73.97928619,40.76223373,New York,Clinton
-74.00030518,40.72385788,New York,Soho
-73.97602081,40.68191528,Brooklyn,Park Slope
-73.98718262,40.76118088,New York,Clinton
-74.00564575,40.73377991,New York,West Village
-73.98347473,40.74969864,New York,Midtown South Central
-73.9879837,40.71628189,New York,Lower East Side
-73.97846222,40.7632103,New York,Clinton
-74.00026703,40.75865555,New York,Hells Kitchen
-73.96008301,40.77618027,New York,Upper East Side
-73.98046875,40.75123596,New York,Midtown South Central
-73.97203064,40.7493248,New York,Murray Hill
-73.96071625,40.76990509,New York,Upper East Side
-73.97921753,40.76118851,New York,Midtown Center
-74.00863647,40.72587204,New York,Soho
-74.00401306,40.74277496,New York,Chelsea
-73.98040009,40.77815628,New York,Upper West Side
-73.97186279,40.75760651,New York,Midtown Center
-73.9732132,40.76247787,New York,Midtown Center
-74.00480652,40.74179077,New York,Chelsea
-73.98232269,40.75724792,New York,Theater District-Times Square
-73.9835434,40.76580811,New York,Clinton
-73.97722626,40.75445175,New York,Midtown Center
-73.96552277,40.79033661,New York,Upper West Side
-73.9467926,40.7225914,Brooklyn,Greenpoint
-73.97897339,40.76420593,New York,Clinton
-73.99842072,40.74035263,New York,Chelsea
-73.94247437,40.80633545,New York,Harlem
-73.97576141,40.74892807,New York,Murray Hill
-73.99304199,40.7628746,New York,Clinton
-73.95680237,40.67133713,Brooklyn,Crown Heights
-73.97324371,40.74623108,New York,Murray Hill
-73.95985413,40.76919174,New York,Upper East Side
-73.95637512,40.66734695,Brooklyn,Crown Heights
-73.97014618,40.75669479,New York,Turtle Bay
-73.97415161,40.76038361,New York,Midtown Center
-73.95741272,40.81178284,New York,Morningside Heights
-73.96956635,40.75248718,New York,Turtle Bay
-73.81853485,40.76533127,Flushing,Murray Hill
-73.99069977,40.75621033,New York,Garment District
-73.94631958,40.71655655,Brooklyn,Greenpoint
-73.97767639,40.75780869,New York,Midtown Center
-73.97844696,40.76229095,New York,Midtown Center
-73.94328308,40.83000946,New York,Harlem
-73.94416809,40.74516678,Long Island City,Sunnyside
-73.9600296,40.7665062,New York,Upper East Side
-73.98787689,40.76480865,New York,Clinton
-73.99791718,40.72286987,New York,Soho
-73.97634888,40.75707245,New York,Midtown Center
-74.00650787,40.72131729,New York,Tribeca
-73.96286011,40.7742157,New York,Upper East Side
-74.00164032,40.73065186,New York,Greenwich Village
-73.93611145,40.85375595,New York,Washington Heights North
-73.98249817,40.7568779,New York,Midtown Center
-74.00940704,40.70583725,New York,Financial District
-73.98923492,40.71873474,New York,Lower East Side
-73.99513245,40.74398041,New York,Chelsea
-73.98182678,40.72460938,New York,East Village
-73.98482513,40.77720261,New York,Lincoln Square
-73.9588623,40.80955887,New York,Morningside Heights
-73.99795532,40.7566452,New York,Hells Kitchen
-73.97859192,40.74679565,New York,Murray Hill
-73.98537445,40.76115417,New York,Theater District-Times Square
-73.97647858,40.72880554,New York,East Village
-73.97661591,40.73604202,New York,Stuyvesant Town
-73.99372864,40.73530197,New York,Greenwich Village
-73.98491669,40.75283051,New York,Midtown South Central
-73.98485565,40.74613571,New York,Midtown South Central
-73.99703217,40.72524261,New York,Soho
-73.99609375,40.7533493,New York,Garment District
-73.98085022,40.73879623,New York,Kips Bay
-73.93184662,40.70750427,Brooklyn,East Williamsburg
-73.94537354,40.80770111,New York,Harlem
-73.96088409,40.76313019,New York,Upper East Side
-73.96699524,40.75669479,New York,Turtle Bay
-73.97948456,40.76162338,New York,Theater District-Times Square
-73.98631287,40.76662445,New York,Clinton
-73.92917633,40.75622559,Astoria,Astoria
-73.99053955,40.72873306,New York,East Village
-74.01716614,40.71104431,New York,Battery Park City
-73.94493866,40.80671692,New York,Harlem
-73.94139862,40.83356857,New York,Washington Heights South
-73.95024109,40.77723312,New York,Yorkville
0,0,,
-73.99381256,40.74493027,New York,Chelsea
-73.98545074,40.74217606,New York,Midtown South Central
-74.00107574,40.72418976,New York,Soho
-73.96112061,40.80649948,New York,Morningside Heights
-74.00250244,40.72893143,New York,Greenwich Village
-74.00204468,40.73796463,New York,West Village
-73.96009064,40.76077652,New York,Upper East Side
-73.98218536,40.77242661,New York,Lincoln Square
-73.98625946,40.73453903,New York,Gramercy Park
-73.98284149,40.74800491,New York,Midtown South Central
-73.99217224,40.74926376,New York,Chelsea
-73.98160553,40.77949905,New York,Upper West Side
-74.00405121,40.73297119,New York,West Village
-73.98514557,40.74481964,New York,Midtown South Central
-73.98828125,40.74328232,New York,Midtown South Central
-73.97311401,40.7554512,New York,Midtown Center
-73.9879303,40.75974655,New York,Theater District-Times Square
-73.97182465,40.79675293,New York,Upper West Side
-73.95677948,40.7757988,New York,Upper East Side
-73.97357941,40.75727844,New York,Midtown Center
-74.00478363,40.7503624,New York,Chelsea
-73.98027802,40.73521042,New York,Gramercy Park
-73.97666168,40.74784851,New York,Murray Hill
-73.97016907,40.79415131,New York,Upper West Side
-74.00496674,40.7355957,New York,West Village
-73.99466705,40.66812134,Brooklyn,Gowanus
-73.96828461,40.76767731,New York,Upper East Side
-73.97834015,40.78831482,New York,Upper West Side
-73.98099518,40.65953064,Brooklyn,Windsor Terrace
-73.98000336,40.73347092,New York,Stuyvesant Town
-73.9539566,40.77968597,New York,Upper East Side
-73.98290253,40.76467133,New York,Clinton
-73.99260712,40.73745728,New York,Flatiron District
-73.95393372,40.7293663,Brooklyn,Greenpoint
-73.98270416,40.72805023,New York,East Village
-73.98707581,40.73356628,New York,Gramercy Park
-73.95871735,40.76562119,New York,Upper East Side
-73.98583221,40.76792526,New York,Clinton
-73.98532867,40.77593231,New York,Lincoln Square
-73.95426178,40.78696823,New York,Upper East Side
-73.98458862,40.764431,New York,Clinton
-73.97241211,40.7654686,New York,Upper East Side
-74.00333405,40.7325592,New York,West Village
-73.95393372,40.77509689,New York,Yorkville
-73.86162567,40.82785034,Bronx,Soundview
-74.00404358,40.72257996,New York,Soho
-73.97351074,40.75733185,New York,Midtown Center
-73.95509338,40.76890182,New York,Upper East Side
-73.98919678,40.74124908,New York,Flatiron District
-73.97808075,40.76514053,New York,Clinton
-73.9569397,40.78585434,New York,Upper East Side
-74.00669861,40.74412537,New York,Chelsea
-74.01139832,40.71508408,New York,Tribeca
-73.95374298,40.7709198,New York,Upper East Side
-73.98326874,40.73459625,New York,Gramercy Park
-73.94626617,40.78555679,New York,East Harlem
-73.94248199,40.82785416,New York,Harlem
-73.98143005,40.7330513,New York,Gramercy Park
-73.98366547,40.75313568,New York,Midtown South Central
-73.98007202,40.74247742,New York,Kips Bay
-73.97970581,40.74879456,New York,Murray Hill
-74.01438904,40.71599197,New York,Battery Park City
-73.99334717,40.74367142,New York,Chelsea
-73.9850769,40.74188232,New York,Kips Bay
-73.97319031,40.76416016,New York,Midtown Center
-73.95404816,40.76858139,New York,Upper East Side
-73.97259521,40.7593689,New York,Midtown Center
-74.00954437,40.71054459,New York,Financial District
-73.95357513,40.77609634,New York,Yorkville
-73.96789551,40.80106354,New York,Upper West Side
-73.97975922,40.76382828,New York,Clinton
-73.98857117,40.73149109,New York,Greenwich Village
-73.9766922,40.7594223,New York,Midtown Center
-73.98100281,40.73819351,New York,Kips Bay
-73.99475861,40.72578812,New York,Noho
-73.95139313,40.72480774,Brooklyn,Greenpoint
0,0,,
-74.00589752,40.73611069,New York,West Village
-73.98567963,40.73278046,New York,Gramercy Park
-73.99394989,40.75706863,New York,Hells Kitchen
-73.97126007,40.75510025,New York,Turtle Bay
-73.97847748,40.79181671,New York,Upper West Side
-73.98551941,40.75329208,New York,Garment District
-74.00252533,40.6492157,Brooklyn,Sunset Park
0,0,,
-73.9659729,40.76859665,New York,Upper East Side
-73.96996307,40.79230499,New York,Upper West Side
-73.98151398,40.78021622,New York,Upper West Side
-73.98138428,40.68008041,Brooklyn,Boerum Hill
-73.99570465,40.73306274,New York,Greenwich Village
-73.97718811,40.74291229,New York,Kips Bay
-73.99160767,40.73155594,New York,Greenwich Village
-73.99317169,40.75762177,New York,Garment District
-74.01325226,40.71615219,New York,Battery Park City
-73.98034668,40.73436737,New York,Gramercy Park
0,0,,
-73.97422791,40.74982071,New York,Murray Hill
-73.99729156,40.72079849,New York,Little Italy
-73.99090576,40.75065613,New York,Chelsea
-74.00821686,40.73038483,New York,West Village
-73.99317932,40.73506546,New York,Greenwich Village
-73.95597839,40.76449203,New York,Upper East Side
-73.97005463,40.75802994,New York,Midtown Center
-73.95908356,40.78102112,New York,Upper East Side
-74.00178528,40.72468185,New York,Soho
-73.99137878,40.74905014,New York,Chelsea
-73.99193573,40.74966812,New York,Chelsea
-73.97939301,40.77338028,New York,Lincoln Square
-73.9995575,40.75924683,New York,Hells Kitchen
-74.00286102,40.73902893,New York,West Village
-73.98656464,40.75572586,New York,Theater District-Times Square
-73.97689819,40.7766304,New York,Upper West Side
-73.93598938,40.79516983,New York,East Harlem
-73.95850372,40.78076172,New York,Upper East Side
-74.01359558,40.71533203,New York,Battery Park City
-73.84962463,40.65955353,Howard Beach,Howard Beach
-74.00666046,40.74235916,New York,Chelsea
-73.98669434,40.75090027,New York,Koreatown
-73.99506378,40.72066116,New York,Little Italy
-73.96665192,40.76726532,New York,Upper East Side
-73.98011017,40.74565887,New York,Kips Bay
-73.95391846,40.77507019,New York,Yorkville
-73.99320221,40.72969437,New York,Greenwich Village
-73.98666382,40.75204086,New York,Garment District
-73.99182892,40.72723007,New York,Noho
-73.95119476,40.7745018,New York,Yorkville
-73.95127869,40.77448654,New York,Yorkville
-73.9868927,40.74047089,New York,Midtown South Central
-73.98282623,40.76285934,New York,Theater District-Times Square
-73.96216583,40.64453506,Brooklyn,Prospect Park South
-74.00154877,40.71954346,New York,Chinatown
-73.96450043,40.76995087,New York,Upper East Side
-73.97814178,40.72928619,New York,East Village
-73.96273041,40.68300247,Brooklyn,Clinton Hill
-73.98975372,40.73766708,New York,Flatiron District
-73.99703979,40.76266861,New York,Clinton
0,0,,
-73.98201752,40.75535965,New York,Midtown Center
-73.983078,40.76126862,New York,Theater District-Times Square
-74.00494385,40.70689011,New York,Financial District
-74.00454712,40.74206924,New York,Chelsea
-74.02973175,40.74423981,Hoboken,
-73.97267151,40.75640106,New York,Midtown Center
-73.96641541,40.78987122,New York,Upper West Side
-73.98740387,40.73297882,New York,East Village
-73.96916962,40.80071259,New York,Upper West Side
-73.99052429,40.75117111,New York,Garment District
-73.99308777,40.76825714,New York,Clinton
-73.98040771,40.76574326,New York,Clinton
-74.00445557,40.71704865,New York,Tribeca
-73.9701767,40.79674149,New York,Upper West Side
-74.01356506,40.70928192,New York,Financial District
-73.88011932,40.76752853,East Elmhurst,Jackson Heights
-73.99458313,40.72398376,New York,Nolita
-73.98674011,40.74708557,New York,Koreatown
-74.00691223,40.70561218,New York,Financial District
-73.90061188,40.72868347,Maspeth,Maspeth
-73.97063446,40.79335785,New York,Upper West Side
-73.929039,40.75469208,Astoria,Astoria
-74.00757599,40.73814011,New York,West Village
-73.98303986,40.74429321,New York,Kips Bay
-74.00269318,40.7312088,New York,West Village
-73.95566559,40.77939606,New York,Upper East Side
-73.95883179,40.76826096,New York,Upper East Side
-73.97436523,40.74877167,New York,Murray Hill
-73.95336151,40.77294159,New York,Yorkville
-73.95294189,40.70246887,Brooklyn,Williamsburg
-73.96320343,40.7574501,New York,Sutton Place
-73.94995117,40.67602921,Brooklyn,Bedford-Stuyvesant
-73.9787674,40.78678131,New York,Upper West Side
-74.01559448,40.7158699,New York,Battery Park City
-74.17749023,40.69533157,Newark,
-73.94430542,40.77645874,New York,Yorkville
-74.01628113,40.70753098,New York,Battery Park City
-73.95277405,40.77744675,New York,Yorkville
-74.00450134,40.74176025,New York,Chelsea
-73.98168945,40.75304031,New York,Midtown South Central
-73.95287323,40.78853989,New York,East Harlem
-73.9910965,40.74882889,New York,Chelsea
-74.00712585,40.75138474,New York,Chelsea
-73.99234772,40.74531937,New York,Chelsea
-73.98021698,40.73044586,New York,East Village
-73.91649628,40.81873703,Bronx,Melrose South-Mott Haven North
-73.98899841,40.74866867,New York,Chelsea
-73.98625946,40.76210022,New York,Clinton
-73.9818573,40.7691803,New York,Lincoln Square
-73.95626831,40.76374817,New York,Upper East Side
-73.99816132,40.72364044,New York,Soho
-74.00627136,40.70674133,New York,Financial District
-74.0062027,40.73459625,New York,West Village
-74.00630188,40.73947144,New York,West Village
-74.00815582,40.73784637,New York,West Village
-73.95249176,40.8110466,New York,Harlem
-73.95537567,40.7743721,New York,Yorkville
-73.97096252,40.74848557,New York,Murray Hill
-73.97276306,40.7824173,New York,Upper West Side
-73.98235321,40.72813034,New York,East Village
-74.00505829,40.7189827,New York,Tribeca
-73.96452332,40.77088547,New York,Upper East Side
-73.95874786,40.76428986,New York,Upper East Side
-73.96892548,40.76908493,New York,Upper East Side
-73.93761444,40.79357529,New York,East Harlem
-73.93997192,40.79380035,New York,East Harlem
-73.95641327,40.76702118,New York,Upper East Side
-73.98605347,40.71902084,New York,Lower East Side
-73.99004364,40.74082565,New York,Flatiron District
-74.00434875,40.71863556,New York,Tribeca
-74.00598145,40.71865845,New York,Tribeca
-73.94856262,40.78644943,New York,East Harlem
-73.99227905,40.74940872,New York,Chelsea
-73.93665314,40.75366211,Long Island City,Long Island City
-73.98194885,40.76466751,New York,Clinton
-73.94829559,40.77044678,New York,Upper East Side
-73.99771881,40.73017883,New York,Greenwich Village
-73.95132446,40.66468811,Brooklyn,Crown Heights
-73.95765686,40.7826004,New York,Upper East Side
-73.88580322,40.76301956,East Elmhurst,Jackson Heights
-73.98469543,40.76085663,New York,Theater District-Times Square
-73.98173523,40.74222183,New York,Kips Bay
-74.00032043,40.74518967,New York,Chelsea
-74.00283051,40.72724533,New York,Soho
-73.88861084,40.75329971,Jackson Heights,Jackson Heights
-73.98845673,40.76179504,New York,Clinton
-73.98222351,40.76089859,New York,Theater District-Times Square
-73.98754883,40.73292923,New York,Greenwich Village
-74.00236511,40.72418976,New York,Soho
-74.01494598,40.71831512,New York,Battery Park City
-73.9666214,40.76659012,New York,Upper East Side
-74.36709595,40.71525574,Summit,
-73.96286774,40.76656342,New York,Upper East Side
-73.97553253,40.75630569,New York,Midtown Center
-74.0160141,40.71088409,New York,Battery Park City
0,0,,
-73.99137878,40.74992752,New York,Chelsea
-73.97458649,40.7541008,New York,Midtown Center
-73.97255707,40.75343323,New York,Midtown Center
-73.96713257,40.75705719,New York,Turtle Bay
-73.96543884,40.80838394,New York,Morningside Heights
-73.97741699,40.77768707,New York,Upper West Side
-73.99621582,40.71588516,New York,Chinatown
-73.95428467,40.77820587,New York,Yorkville
-73.97949219,40.77278519,New York,Lincoln Square
-73.99855804,40.73722839,New York,West Village
-73.98462677,40.76493073,New York,Clinton
-73.97891998,40.77208328,New York,Lincoln Square
-73.98670197,40.75709534,New York,Theater District-Times Square
-73.97039032,40.76509476,New York,Upper East Side
-73.87108612,40.77420807,Flushing,East Elmhurst
-73.98233032,40.76832199,New York,Clinton
-73.98452759,40.75931549,New York,Theater District-Times Square
-73.99610901,40.74266815,New York,Chelsea
-73.9750061,40.7485466,New York,Murray Hill
-73.98178864,40.77840805,New York,Lincoln Square
-73.98609161,40.77769852,New York,Lincoln Square
-73.99375153,40.73588943,New York,Greenwich Village
-73.9852829,40.75029755,New York,Koreatown
-73.95723724,40.77516937,New York,Upper East Side
-73.99655151,40.73898315,New York,Chelsea
-73.97479248,40.78327179,New York,Upper West Side
-74.00621033,40.67426682,Brooklyn,Red Hook
-73.97902679,40.75619125,New York,Midtown Center
-73.98301697,40.78188705,New York,Upper West Side
-73.9693222,40.74932861,New York,Turtle Bay
-73.9995575,40.73871994,New York,Chelsea
-74.0110321,40.71043777,New York,Financial District
-73.98473358,40.75408173,New York,Theater District-Times Square
-73.98264313,40.72417068,New York,East Village
-73.98627472,40.75719833,New York,Theater District-Times Square
-73.95790863,40.80109024,New York,Morningside Heights
-73.97415161,40.74639511,New York,Murray Hill
-73.98903656,40.74629974,New York,Midtown South Central
-73.94270325,40.80081177,New York,East Harlem
-74.00108337,40.72559357,New York,Soho
-74.00208282,40.72962952,New York,Greenwich Village
-73.9825058,40.7313385,New York,Gramercy Park
-74.00349426,40.74876404,New York,Chelsea
-73.96177673,40.80556107,New York,Morningside Heights
-73.96555328,40.76133347,New York,Upper East Side
-73.98483276,40.75799942,New York,Theater District-Times Square
-73.95336151,40.78835678,New York,East Harlem
-73.9624176,40.72078705,Brooklyn,Greenpoint
-73.95596313,40.7169838,Brooklyn,Greenpoint
-73.99443817,40.75515366,New York,Garment District
-73.97331238,40.75228882,New York,Turtle Bay
-74.0067215,40.735672,New York,West Village
-73.98074341,40.74676132,New York,Kips Bay
-73.97949219,40.78138351,New York,Upper West Side
-73.98340607,40.76686859,New York,Clinton
-73.97247314,40.74330521,New York,Kips Bay
-73.98455811,40.76738358,New York,Clinton
-73.95365143,40.77073669,New York,Upper East Side
-73.98109436,40.7888031,New York,Upper West Side
-73.99029541,40.74172974,New York,Flatiron District
-74.00439453,40.72560883,New York,Soho
-74.00547028,40.72751236,New York,Soho
-73.96400452,40.75458908,New York,Turtle Bay
-73.84610748,40.72413635,Forest Hills,Forest Hills
-73.86562347,40.77090073,Flushing,
-73.98483276,40.7622261,New York,Theater District-Times Square
-73.87641144,40.77032089,East Elmhurst,Jackson Heights
-73.98731995,40.73432159,New York,Gramercy Park
-73.9562912,40.76712418,New York,Upper East Side
-73.95809174,40.77204132,New York,Upper East Side
-73.96247864,40.77002335,New York,Upper East Side
-73.96221924,40.80521011,New York,Morningside Heights
-73.78717804,40.69538879,Jamaica,Jamaica
-73.92771149,40.82356644,Bronx,Concourse
-73.99674988,40.74453735,New York,Chelsea
-73.98864746,40.7743721,New York,Lincoln Square
-73.97363281,40.73774719,New York,Kips Bay
-73.95335388,40.78850174,New York,East Harlem
-73.98271942,40.77030945,New York,Lincoln Square
-73.90722656,40.82704544,Bronx,Morrisania-Melrose
-73.93775177,40.81295395,New York,Harlem
-73.95672607,40.76696014,New York,Upper East Side
-73.9666748,40.78898621,New York,Upper West Side
-73.99197388,40.74909592,New York,Chelsea
-73.99590302,40.73289871,New York,Greenwich Village
-73.97557068,40.74649048,New York,Murray Hill
-73.97402954,40.79151154,New York,Upper West Side
-73.98197174,40.74013138,New York,Kips Bay
-73.98072815,40.75769043,New York,Midtown Center
-73.97759247,40.75762939,New York,Midtown Center
-73.96025848,40.76942825,New York,Upper East Side
-73.79833984,40.66735077,Jamaica,South Ozone Park
-74.01174164,40.70450974,New York,Financial District
-73.99195862,40.73114014,New York,Greenwich Village
-73.98933411,40.74395752,New York,Midtown South Central
-73.95580292,40.77962494,New York,Upper East Side
-73.95435333,40.77037048,New York,Upper East Side
-74.00914764,40.71406937,New York,Tribeca
-73.97910309,40.76360321,New York,Clinton
-73.95992279,40.76681137,New York,Upper East Side
-74.0103302,40.70036316,New York,
-73.99188995,40.74886322,New York,Chelsea
-73.98592377,40.77955627,New York,Lincoln Square
-73.99472809,40.75057983,New York,Chelsea
-73.99865723,40.73993683,New York,Chelsea
-73.96380615,40.68279648,Brooklyn,Clinton Hill
-73.98127747,40.76491928,New York,Clinton
-73.98125458,40.72091675,New York,East Village
-73.98761749,40.75295639,New York,Garment District
-73.98287964,40.72269058,New York,East Village
-73.99832916,40.74539948,New York,Chelsea
-73.95394135,40.77373123,New York,Yorkville
-73.98625946,40.75606918,New York,Theater District-Times Square
-73.95243073,40.77799225,New York,Yorkville
-73.95987701,40.75853729,New York,Sutton Place
-73.98274231,40.71980286,New York,Lower East Side
-73.99054718,40.75006485,New York,Chelsea
-73.95082855,40.77170944,New York,Yorkville
-73.98381042,40.75615311,New York,Theater District-Times Square
-73.98703003,40.76610565,New York,Clinton
-73.95635986,40.76776123,New York,Upper East Side
-73.98449707,40.7602005,New York,Theater District-Times Square
-73.96672821,40.76147842,New York,Midtown Center
-73.87114716,40.77381516,Flushing,East Elmhurst
-73.97381592,40.76468658,New York,Central Park
-74.00725555,40.74361801,New York,Chelsea
-73.95566559,40.76379776,New York,Upper East Side
-73.98355865,40.72590637,New York,East Village
-73.88396454,40.74766541,Jackson Heights,Jackson Heights
-73.93534088,40.66882324,Brooklyn,Crown Heights
-73.99224854,40.76414871,New York,Clinton
0,0,,
-73.99910736,40.74393845,New York,Chelsea
-73.94665527,40.79739761,New York,East Harlem
-73.99473572,40.72301865,New York,Nolita
-73.97566223,40.7453537,New York,Murray Hill
-73.91833496,40.70123672,Brooklyn,Bushwick
-73.98294067,40.75066376,New York,Midtown South Central
-74.00222015,40.74676895,New York,Chelsea
-73.97486877,40.75284958,New York,Midtown Center
-74.02279663,40.77085114,Weehawken,
-73.98760986,40.73923874,New York,Flatiron District
-73.98034668,40.76566696,New York,Clinton
-73.95617676,40.76350403,New York,Upper East Side
-74.00921631,40.70924377,New York,Financial District
-73.98720551,40.75471115,New York,Theater District-Times Square
-73.96031189,40.79817581,New York,Upper West Side
-73.98364258,40.76641083,New York,Clinton
-73.96069336,40.77416611,New York,Upper East Side
-74.00509644,40.71899033,New York,Tribeca
-73.96438599,40.75648117,New York,Turtle Bay
-73.97717285,40.7517395,New York,Murray Hill
-73.997612,40.72314072,New York,Soho
-73.96828461,40.76050949,New York,Midtown Center
-73.98640442,40.73445511,New York,Gramercy Park
-73.97917938,40.75280762,New York,Midtown Center
-73.97566986,40.74495697,New York,Murray Hill
-74.18260956,40.68779755,Newark,
-73.95397186,40.8012886,New York,Harlem
-74.00904083,40.71922302,New York,Tribeca
-73.98261261,40.75736237,New York,Theater District-Times Square
-73.87324524,40.77426147,Flushing,
-73.98886108,40.72684097,New York,East Village
-73.77667999,40.64481735,Jamaica,
-73.95178986,40.7718811,New York,Upper East Side
-73.96707916,40.76666641,New York,Upper East Side
-73.97634125,40.79076385,New York,Upper West Side
-73.9371109,40.71281433,Brooklyn,East Williamsburg
-73.98475647,40.73253632,New York,Gramercy Park
-73.95459747,40.77791214,New York,Yorkville
-73.9878006,40.77051163,New York,Lincoln Square
-73.97886658,40.72407532,New York,East Village
-73.93908691,40.80506134,New York,East Harlem
-73.98600769,40.76802063,New York,Clinton
-73.97451782,40.79104233,New York,Upper West Side
-73.97846985,40.74963379,New York,Murray Hill
-73.99346161,40.7364769,New York,Greenwich Village
-73.9814682,40.72472382,New York,East Village
-73.96952057,40.78501511,New York,Central Park
-73.99344635,40.75767517,New York,Hells Kitchen
-73.9571991,40.76839447,New York,Upper East Side
-73.97951508,40.764431,New York,Clinton
-73.95330811,40.81445694,New York,Harlem
-73.99656677,40.71642303,New York,Chinatown
-74.00147247,40.7466011,New York,Chelsea
-73.97202301,40.72925949,New York,Stuyvesant Town
-73.98678589,40.73304749,New York,East Village
-73.98930359,40.72636795,New York,East Village
-73.94163513,40.80705261,New York,East Harlem
-73.97504425,40.78866577,New York,Upper West Side
-73.97994232,40.71399689,New York,Lower East Side
-73.98651123,40.76833725,New York,Clinton
-73.94998932,40.78425217,New York,Yorkville
-73.96839142,40.76186371,New York,Midtown Center
-73.97541046,40.77698517,New York,Upper West Side
-73.98144531,40.72521591,New York,East Village
-73.97579956,40.74148178,New York,Kips Bay
-73.96990967,40.7596817,New York,Midtown Center
-73.93637848,40.81723022,New York,Harlem
-73.97516632,40.75553513,New York,Midtown Center
-73.86863708,40.90094757,Bronx,Woodlawn Heights
-73.78072357,40.64644623,Jamaica,
-73.98834991,40.7203331,New York,Lower East Side
-74.00537109,40.73826218,New York,West Village
-73.95626068,40.77722931,New York,Upper East Side
-73.92913055,40.85551071,New York,Washington Heights North
-73.97106934,40.76122284,New York,Midtown Center
-73.9418335,40.85161591,New York,Washington Heights North
-73.96947479,40.75825882,New York,Turtle Bay
-73.98336792,40.72216797,New York,East Village
-73.99945831,40.73840332,New York,West Village
-73.98143768,40.78150177,New York,Upper West Side
-74.0018692,40.74039078,New York,Chelsea
-73.97333527,40.64339828,Brooklyn,Kensington & Parkville
-73.96617126,40.78966904,New York,Upper West Side
-73.9875946,40.72872162,New York,East Village
-73.96492767,40.75571442,New York,Turtle Bay
-73.97142792,40.74938965,New York,Murray Hill
-73.99977112,40.72832108,New York,Greenwich Village
-73.9727478,40.758461,New York,Midtown Center
-74.00782776,40.74198914,New York,Chelsea
-73.95974731,40.6917038,Brooklyn,Bedford-Stuyvesant
-73.975914,40.74196243,New York,Kips Bay
-73.98608398,40.74370193,New York,Midtown South Central
-74.00659943,40.75112152,New York,Chelsea
-73.95680237,40.77778625,New York,Upper East Side
-73.98474884,40.74212646,New York,Kips Bay
-73.95422363,40.76406097,New York,Upper East Side
-73.91137695,40.76560593,Astoria,Astoria
-73.98062134,40.78075027,New York,Upper West Side
-73.98773193,40.76066208,New York,Clinton
-73.98602295,40.73091125,New York,East Village
-73.97922516,40.74432755,New York,Kips Bay
0,0,,
-73.96085358,40.77600098,New York,Upper East Side
-73.97501373,40.75843048,New York,Midtown Center
-73.96705627,40.79119873,New York,Upper West Side
-74.01369476,40.71342087,New York,Financial District
-73.97277832,40.75825119,New York,Midtown Center
-74.01705933,40.7077713,New York,Battery Park City
-73.99514008,40.74451828,New York,Chelsea
-73.9847641,40.72889709,New York,East Village
-74.00610352,40.72378159,New York,Soho
-73.9553299,40.77696991,New York,Yorkville
-73.9725647,40.76470184,New York,Upper East Side
-73.96068573,40.81257248,New York,Morningside Heights
-74.00527954,40.75139236,New York,Chelsea
-73.96394348,40.7680397,New York,Upper East Side
-73.98890686,40.72690582,New York,East Village
-73.94080353,40.84165573,New York,Washington Heights South
-73.78284454,40.64398575,Jamaica,
-73.94947052,40.78121185,New York,Yorkville
-73.97156525,40.75041962,New York,Turtle Bay
-73.94004822,40.79217148,New York,East Harlem
-73.97732544,40.76095963,New York,Midtown Center
-73.95848846,40.76977158,New York,Upper East Side
-73.9822998,40.7400589,New York,Kips Bay
-73.99544525,40.72729111,New York,Greenwich Village
-73.99357605,40.76866531,New York,Clinton
-73.98075104,40.74346924,New York,Kips Bay
-73.82688904,40.71220398,Kew Gardens,Kew Gardens
-73.97454834,40.78759766,New York,Upper West Side
-73.92591858,40.74029541,Sunnyside,Sunnyside
-73.97151947,40.79233932,New York,Upper West Side
-73.97010803,40.74979019,New York,Turtle Bay
-74.008255,40.73744965,New York,West Village
-73.98923492,40.76302338,New York,Clinton
-73.99845123,40.72288513,New York,Soho
-73.99542999,40.74944687,New York,Chelsea
-73.97771454,40.75396729,New York,Midtown Center
-73.9549408,40.77749634,New York,Yorkville
-73.97646332,40.78564835,New York,Upper West Side
-73.96323395,40.75434875,New York,Turtle Bay
-73.99193573,40.7495079,New York,Chelsea
-73.98950195,40.75898361,New York,Clinton
-74.00254822,40.73348618,New York,West Village
-73.97588348,40.79148102,New York,Upper West Side
-73.9688797,40.76994324,New York,Upper East Side
-73.96965027,40.76201248,New York,Midtown Center
-73.95220184,40.77351379,New York,Yorkville
-73.97917938,40.7621727,New York,Clinton
-73.97816467,40.73745346,New York,Kips Bay
-73.9924469,40.72669983,New York,Noho
-73.98101044,40.77498245,New York,Lincoln Square
0,0,,
-73.99158478,40.74990845,New York,Chelsea
-73.95539856,40.78293228,New York,Upper East Side
-74.00404358,40.72446442,New York,Soho
-73.98112488,40.76447296,New York,Clinton
-74.01708221,40.7060051,New York,Battery Park City
-73.95228577,40.76896667,New York,Upper East Side
-74.00609589,40.74612045,New York,Chelsea
-73.94764709,40.81015015,New York,Harlem
-73.98877716,40.76390839,New York,Clinton
-73.98008728,40.75333786,New York,Midtown Center
-73.98246765,40.77813339,New York,Lincoln Square
-73.99956512,40.73911667,New York,Chelsea
