STT,dropoff_longitude,dropoff_latitude,DOCensus_Tract
3171,-73.97894,40.75251,8200
3172,-73.78617,40.70129,44000
3173,-73.97193,40.74485,8601
3174,-74.00505,40.71909,3300
3175,-73.99167,40.72376,3601
3176,-73.99355,40.74733,9500
3177,-73.92142,40.88154,29301
3178,-74.00057,40.75266,9900
3179,-74.00958,40.70649,700
3180,-73.97498,40.75074,8000
3181,-73.94704,40.77182,13600
3182,-73.98675,40.73785,5000
3183,-73.99063,40.72685,3800
3184,-73.96285,40.76672,12000
3185,-73.9896,40.7546,11300
3186,-73.96572,40.80539,19900
3187,-73.97899,40.76219,13100
3188,-73.98543,40.78093,16300
3189,-73.97671,40.77506,14300
3190,-73.97424,40.7621,10200
3191,-73.95572,40.77359,13400
3192,-73.99405,40.69093,700
3193,-73.987,40.73311,4000
3194,-73.9324,40.79492,17800
3195,-74.00535,40.71548,3300
3196,-73.99002,40.76643,13300
3197,-73.97907,40.74112,6600
3198,-73.88544,40.77309,33100
3199,-73.97406,40.78507,16900
3200,-74.0099,40.73537,7500
3201,-73.99186,40.74447,9100
3202,-73.98897,40.75849,12100
3203,-73.98547,40.72349,3002
3204,-73.9934,40.74565,9500
3205,-74.01703,40.70934,31704
3206,-73.97318,40.74843,8800
3207,-73.96312,40.71168,54900
3208,-73.98357,40.74976,8200
3209,-74.00575,40.72737,3700
3210,-73.92534,40.67824,29900
3211,-73.99166,40.72678,5502
3212,-73.99083,40.76609,13500
3213,-73.9999,40.7587,11700
3214,-73.98201,40.76863,14500
3215,-73.91123,40.64577,96200
3216,-74.00462,40.75203,9900
3217,-73.96528,40.75603,9800
3218,-74.00403,40.70755,1501
3219,-73.97552,40.74911,8800
3220,-73.99374,40.75147,10100
3221,-73.98664,40.73714,5000
3222,-73.97895,40.72391,2602
3223,-73.98099,40.75633,9600
3224,-73.96096,40.77409,12800
3225,-74.00054,40.72711,4900
3226,-73.96765,40.75341,9000
3227,-73.98319,40.74374,7200
3228,-73.99123,40.75044,10100
3229,-73.96821,40.78981,17700
3230,-73.98786,40.73251,4200
3231,-73.95708,40.76501,11600
3232,-73.99945,40.73933,8100
3233,-73.94914,40.80775,22200
3234,-73.95596,40.78294,15002
3235,-73.98653,40.74032,5600
3236,-74.00562,40.74512,8900
3237,-74.0121,40.70152,900
3238,-73.98717,40.72243,3001
3239,-73.97625,40.78491,16900
3240,-74.00044,40.80984,18100
3241,-73.9637,40.76404,11000
3242,-73.9738,40.74381,7000
3243,-73.96288,40.7578,10601
3244,-74.00231,40.71958,3300
3245,-73.96462,40.80191,19300
3246,-73.96245,40.76229,11000
3247,-73.9915,40.74982,10100
3248,-73.99158,40.75018,10100
3249,-73.96255,40.77267,12800
3250,-74.01455,40.71295,31703
3251,-73.94943,40.70968,51300
3252,-73.99136,40.75021,10100
3253,-73.98065,40.74934,8200
3254,-73.97816,40.76313,13700
3255,-73.97617,40.75189,9200
3256,-73.97361,40.7635,11201
3257,-73.98087,40.74485,7200
3258,-74.00746,40.74305,8300
3259,-73.9687,40.75476,9800
3260,-74.01399,40.70247,900
3261,-74.0074,40.74078,7900
3262,-73.96111,40.77514,14200
3263,-73.97866,40.77261,15300
3264,-73.97879,40.75675,9600
3265,-73.84997,40.72416,71305
3266,-73.86524,40.77061,33100
3267,-74.01511,40.71536,31703
3268,-73.8173,40.70454,21600
3269,-74.00049,40.74785,9300
3270,-73.99621,40.74262,8700
3271,0,0,
3272,-73.99357,40.74489,9100
3273,-73.9958,40.69747,301
3274,-73.97346,40.79264,17900
3275,-73.98712,40.74908,7600
3276,-73.96487,40.79664,18900
3277,-73.96378,40.59655,39200
3278,-73.96502,40.77258,13000
3279,-73.99204,40.74993,10100
3280,-73.98181,40.74372,7200
3281,-73.90581,40.73711,24300
3282,-73.97297,40.75917,10200
3283,-73.96155,40.78001,14300
3284,-73.96977,40.76028,10000
3285,-73.96951,40.78718,17300
3286,-74.00024,40.68889,4700
3287,-73.99391,40.73287,6100
3288,-73.99205,40.74924,10100
3289,-74.00374,40.73694,7700
3290,-73.98525,40.75857,11900
3291,-73.97483,40.76161,10200
3292,-73.92525,40.75671,5700
3293,-73.94901,40.78544,15602
3294,-73.94082,40.79005,17000
3295,-74.01132,40.7236,3900
3296,-73.98927,40.74768,7600
3297,-73.97436,40.74265,7000
3298,-73.99358,40.71537,1600
3299,-73.95216,40.78122,15400
3300,-73.98169,40.75798,9600
3301,-73.97478,40.75285,9200
3302,-73.98405,40.7805,15900
3303,-73.97337,40.74706,7800
3304,-73.97431,40.76252,11201
3305,-73.99647,40.7211,4100
3306,-73.9608,40.80689,20101
3307,-73.94338,40.80113,18400
3308,-73.97759,40.78682,17100
3309,-73.97846,40.75111,8200
3310,-74.00242,40.71987,4700
3311,-74.00579,40.72544,3700
3312,-73.96342,40.76602,12000
3313,-73.96408,40.75773,10800
3314,-73.99116,40.74426,5800
3315,-73.97143,40.75723,10000
3316,-74.01338,40.70407,900
3317,-73.99694,40.7471,9100
3318,-73.9568,40.68669,22900
3319,-73.98023,40.77477,15300
3320,-73.9756,40.75677,9400
3321,-73.96315,40.68856,19300
3322,-73.98192,40.77156,14900
3323,-73.98674,40.74942,7600
3324,-73.99102,40.75568,11500
3325,-73.98632,40.71941,1402
3326,-73.97444,40.75765,10200
3327,-73.97142,40.75116,8800
3328,-73.97515,40.75592,9400
3329,-74.01009,40.70221,900
3330,-74.01126,40.71567,2100
3331,-74.00033,40.72699,4900
3332,-73.99739,40.72605,5501
3333,-73.96391,40.77385,13000
3334,-73.97933,40.75319,9400
3335,-73.96926,40.75774,9800
3336,-73.98906,40.72664,3800
3337,-73.97396,40.75251,9200
3338,-73.98427,40.75503,11900
3339,-73.94569,40.80955,22400
3340,-73.98288,40.74495,7200
3341,-73.9906,40.73496,5200
3342,-73.98974,40.72565,3800
3343,-73.98184,40.74345,7200
3344,-73.9994,40.7606,11700
3345,-73.96334,40.75596,8603
3346,-73.99135,40.7654,13500
3347,-73.97551,40.7526,9200
3348,-73.96012,40.80805,20101
3349,-74.00101,40.76272,12900
3350,-73.92565,40.76167,5900
3351,-73.9863,40.73042,4000
3352,-74.00284,40.76055,11700
3353,-73.98509,40.77405,15100
3354,-73.96485,40.7574,10800
3355,-73.94114,40.80521,19800
3356,-73.95271,40.78933,16800
3357,-73.97799,40.74413,7000
3358,-74.00376,40.74584,8900
3359,-74.0053,40.74503,8900
3360,-73.96207,40.76512,11800
3361,-73.97823,40.75647,9400
3362,-73.92635,40.86353,28700
3363,-73.95977,40.76016,10602
3364,-73.98905,40.7686,13500
3365,-73.98288,40.73527,4800
3366,-73.96569,40.79029,17700
3367,-73.98546,40.73805,5000
3368,-74.00798,40.72288,3300
3369,-73.95897,40.7721,12800
3370,-74.0044,40.74203,8300
3371,-73.96554,40.766,12000
3372,-73.9691,40.69416,18700
3373,-73.94254,40.84151,25500
3374,-73.99501,40.73848,5400
3375,-73.95809,40.81114,21100
3376,-73.87255,40.7743,33100
3377,-73.93895,40.79934,18800
3378,-73.96988,40.79974,19100
3379,-74.00799,40.74528,9900
3380,-74.00203,40.75582,9900
3381,-73.97874,40.75188,8200
3382,-73.99353,40.73181,5900
3383,-73.98265,40.72348,3200
3384,-73.98947,40.75854,12100
3385,-73.97875,40.69061,3100
3386,-73.97759,40.75474,9400
3387,-73.98159,40.76233,13100
3388,-73.97509,40.76084,10200
3389,-73.98412,40.74341,7400
3390,-73.98227,40.7749,15300
3391,-73.97014,40.78563,16900
3392,-74.01146,40.70964,1300
3393,-74.01368,40.71585,31703
3394,-73.99913,40.68343,6700
3395,-73.98243,40.77162,14900
3396,-73.88127,40.70024,62900
3397,-73.97191,40.68307,17900
3398,-73.91112,40.76429,14300
3399,-73.96868,40.75044,9000
3400,-73.98656,40.76497,13300
3401,-73.99378,40.74995,10100
3402,-73.97185,40.75505,9200
3403,-74.0114,40.70244,900
3404,-73.98902,40.68693,4300
3405,-73.98159,40.76156,13100
3406,-73.94818,40.77895,15400
3407,-74.01001,40.73507,7500
3408,-74.00423,40.72704,3700
3409,-73.97837,40.78662,17100
3410,0,0,
3411,-74.00443,40.72162,4700
3412,-73.97218,40.78644,16900
3413,-74.0159,40.71516,31703
3414,-73.87158,40.74041,45900
3415,-74.00525,40.74007,7700
3416,-73.96032,40.7638,11800
3417,-73.95496,40.72239,55700
3418,-73.99305,40.74769,9500
3419,-73.95655,40.76781,12600
3420,-73.97794,40.78299,16500
3421,-73.99209,40.74275,5800
3422,-73.86181,40.76837,33100
3423,-73.99002,40.7512,10900
3424,-74.00191,40.72438,4700
3425,-73.9819,40.74408,7200
3426,-73.9821,40.72802,3400
3427,-73.96874,40.76737,12200
3428,-73.93255,40.79972,19200
3429,-73.92026,40.76561,6300
3430,-73.98207,40.75922,12500
3431,-73.93999,40.80545,19800
3432,-73.9813,40.75309,8400
3433,-74.0033,40.75545,9900
3434,-73.96953,40.75552,9800
3435,-74.01005,40.72123,3900
3436,-73.97987,40.73742,6400
3437,-73.97825,40.76653,14300
3438,-73.99444,40.68528,6900
3439,-74.00511,40.75127,9900
3440,-73.95972,40.76935,12600
3441,-73.94106,40.80506,19800
3442,-73.97672,40.76528,13700
3443,-73.98256,40.77244,14900
3444,-73.97776,40.74901,8000
3445,-73.9996,40.72025,4500
3446,-73.98249,40.77176,14900
3447,0,0,
3448,-73.87072,40.77402,33100
3449,-73.98296,40.76241,13100
3450,-74.00074,40.73911,8100
3451,-73.95777,40.77701,14000
3452,-74.00168,40.74018,8100
3453,-73.96168,40.77277,12800
3454,-73.78248,40.64417,71600
3455,-73.97041,40.80156,19100
3456,0,0,
3457,-73.97832,40.76451,13700
3458,-73.97466,40.73611,6200
3459,-73.98843,40.7525,10900
3460,-73.96834,40.76047,11203
3461,-73.97886,40.7623,13100
3462,-73.95616,40.77641,14000
3463,-73.97427,40.75653,10000
3464,-73.96484,40.77414,13000
3465,-73.9834,40.76116,13100
3466,-73.98428,40.75897,12500
3467,-73.95436,40.77559,13800
3468,-73.97805,40.78484,16700
3469,-73.99676,40.71522,2900
3470,-73.98232,40.76874,14500
3471,-73.96943,40.79805,18700
3472,0,0,
3473,-74.01435,40.71397,31703
3474,-73.97695,40.74316,7000
3475,-73.98974,40.73572,5200
3476,-73.97532,40.75257,9200
3477,-73.98399,40.76464,13100
3478,-74.00343,40.73269,7300
3479,-74.00441,40.70543,1502
3480,-73.95941,40.77343,12800
3481,-73.97038,40.76309,11202
3482,-73.98718,40.73615,5000
3483,-73.98523,40.77843,15900
3484,-73.98179,40.73224,4400
3485,-73.98117,40.75002,8200
3486,-73.98554,40.73747,5000
3487,-73.9797,40.7366,6400
3488,-73.98375,40.77054,14500
3489,-73.97601,40.75459,9200
3490,-74.01587,40.71511,31703
3491,-73.86442,40.76984,33100
3492,-73.96996,40.76547,11401
3493,-73.99514,40.75259,10300
3494,-73.94978,40.77246,13600
3495,0,0,
3496,-73.96803,40.79964,19100
3497,-74.00675,40.74869,9900
3498,-73.96601,40.76297,11402
3499,-73.95953,40.76751,12600
3500,-73.98819,40.74954,10100
3501,-73.99021,40.75648,11300
3502,-73.98242,40.77154,14900
3503,-74.00576,40.74842,9900
3504,-73.98479,40.72189,3002
3505,-73.9528,40.82563,22900
3506,-73.98476,40.71144,202
3507,-73.98538,40.73586,5000
3508,-73.96621,40.7582,10800
3509,-73.98327,40.73535,4800
3510,-73.97625,40.74492,7000
3511,-73.96403,40.76121,11000
3512,-73.87259,40.7745,33100
3513,-73.93924,40.84302,25300
3514,-73.96441,40.71781,55500
3515,-73.91975,40.8319,18102
3516,-73.93997,40.80544,19800
3517,-73.95291,40.7804,14802
3518,-73.9725,40.74618,7800
3519,-73.99506,40.73997,8700
3520,-73.99835,40.74558,9300
3521,-73.99659,40.74454,9100
3522,-73.98469,40.72884,4000
3523,-73.96205,40.77815,14200
3524,-73.96868,40.76752,12200
3525,-73.98058,40.77003,14900
3526,-74.0082,40.71113,1501
3527,-73.98993,40.75119,10900
3528,-73.98632,40.73438,4800
3529,-74.00499,40.74666,9900
3530,-73.96146,40.76483,11800
3531,-73.9684,40.76284,11402
3532,-74.01078,40.72939,6900
3533,-73.86194,40.76843,33100
3534,-73.92226,40.74454,18102
3535,-73.99102,40.75036,10100
3536,-74.01461,40.7043,31900
3537,-73.99896,40.74225,8700
3538,-73.98452,40.76722,13900
3539,-73.99224,40.73539,6100
3540,-73.97185,40.7619,11202
3541,-73.98284,40.73139,4000
3542,-74.00022,40.6769,6500
3543,-73.99161,40.74938,10100
3544,-73.98692,40.77018,14500
3545,-74.01104,40.71878,3900
3546,-73.96246,40.76455,11800
3547,-73.97422,40.73983,6200
3548,-73.95712,40.7758,14000
3549,-73.98481,40.75843,11900
3550,-73.98186,40.74831,8200
3551,-74.01019,40.71441,2100
3552,-73.9906,40.73475,6100
3553,-73.96408,40.77454,13000
3554,-73.97722,40.72628,2800
3555,-73.98207,40.77098,14900
3556,-73.95721,40.71656,55300
3557,-73.96443,40.77014,12800
3558,-74.00146,40.73929,7700
3559,-73.95658,40.65684,79601
3560,-73.97684,40.76607,14300
3561,-73.9831,40.77508,15300
3562,-73.88564,40.77322,33100
3563,-73.99478,40.74549,9100
3564,-73.96118,40.70684,53500
3565,0,0,
3566,-73.9763,40.76158,10400
3567,-73.95456,40.80521,21800
3568,-73.95235,40.8254,22900
3569,-73.97423,40.79106,17900
3570,-73.98409,40.73908,6800
3571,-73.95231,40.71084,51300
3572,-73.97532,40.75488,9200
3573,-73.97504,40.66712,16500
3574,-74.00641,40.73921,7900
3575,-74.01047,40.71841,3900
3576,-73.99114,40.75053,10100
3577,-73.96863,40.7591,10000
3578,-73.95622,40.77553,13800
3579,-73.96312,40.75503,8603
3580,-73.96664,40.69204,19500
3581,-73.97179,40.75959,10000
3582,-74.0063,40.74486,9900
3583,-73.96252,40.77641,14200
3584,-73.9775,40.75521,9400
3585,-74.01616,40.63853,12200
3586,-73.98212,40.75819,12500
3587,-73.97324,40.74795,8800
3588,-73.98159,40.76814,14500
3589,-73.9774,40.76544,13700
3590,-73.97995,40.77093,14900
3591,-73.94091,40.84168,25100
3592,-73.98534,40.75194,8400
3593,-73.9579,40.67041,32500
3594,-73.96025,40.77633,14200
3595,-73.99566,40.72081,4100
3596,-74.00421,40.7219,4700
3597,-73.97116,40.7668,12200
3598,-73.98944,40.74022,5600
3599,0,0,
3600,-73.96226,40.77307,12800
3601,-73.97237,40.78658,17300
3602,-73.95821,40.7649,11800
3603,-74.01308,40.71706,31703
3604,-73.98223,40.74882,8200
3605,-73.97386,40.75485,9200
3606,0,0,
3607,-73.99032,40.75771,12100
3608,-73.96441,40.80718,20300
3609,-73.99156,40.75005,10100
3610,-73.99063,40.66872,11700
3611,-74.00515,40.74119,8300
3612,-73.96895,40.79164,17700
3613,-73.95548,40.78768,16001
3614,-73.99114,40.74552,9500
3615,-73.98378,40.77066,14500
3616,-73.96025,40.7185,55500
3617,-73.95609,40.78214,15002
3618,-73.96955,40.79373,18100
3619,-73.99259,40.73051,5700
3620,-73.98206,40.74319,7200
3621,-74.00738,40.75158,9900
3622,-73.98629,40.7462,7600
3623,-73.97761,40.74971,8000
3624,-73.93724,40.81334,21200
3625,-73.90856,40.77781,11300
3626,-73.96359,40.76134,11000
3627,-73.97908,40.75693,9600
3628,-73.98562,40.73012,4000
3629,-73.98376,40.74099,6800
3630,-73.9669,40.75331,9000
3631,-74.00008,40.73469,7100
3632,-73.95973,40.81356,21100
3633,-73.99484,40.75024,10100
3634,-74.0081,40.73889,7900
3635,-74.00084,40.74736,9300
3636,-73.97375,40.75788,10200
3637,-73.95015,40.78214,15400
3638,-73.97819,40.7626,10400
3639,-74.0137,40.71756,31703
3640,-73.94095,40.80586,19800
3641,0,0,
3642,-73.97893,40.75031,8000
3643,-73.98432,40.7532,8400
3644,-73.78288,40.64403,71600
3645,-73.9864,40.7223,3002
3646,-74.01664,40.70609,31704
3647,-73.95516,40.78,14802
3648,-73.98241,40.76151,13100
3649,-73.95092,40.7748,13800
3650,0,0,
3651,-73.97506,40.75231,9200
3652,0,0,
3653,-73.96489,40.75564,9800
3654,-73.97796,40.77845,15700
3655,-74.00194,40.7457,8900
3656,-73.99169,40.74891,10100
3657,-73.97046,40.75164,9000
3658,-73.97543,40.74703,7800
3659,-74.00807,40.7398,7900
3660,-73.96922,40.75599,9800
3661,-74.00051,40.75523,9900
3662,-73.96239,40.75485,8603
3663,-73.98935,40.72776,3800
3664,-73.9736,40.75512,9200
3665,-73.97632,40.75158,9200
3666,-73.97434,40.75892,10200
3667,-73.98641,40.75872,11900
3668,-73.98861,40.73435,5000
3669,-73.9866,40.7474,7600
3670,-73.98098,40.74502,7200
3671,-73.97228,40.79385,18300
3672,-73.99294,40.73409,6100
3673,-73.97151,40.76522,11401
3674,-73.96026,40.77604,14200
3675,-73.97245,40.75729,10000
3676,-73.97756,40.76491,13700
3677,-73.97226,40.69316,18300
3678,-73.97114,40.788,17300
3679,-73.9756,40.75761,10200
3680,-73.97854,40.7526,9400
3681,-73.98222,40.72554,3200
3682,-73.98002,40.73745,6400
3683,-73.95468,40.78361,15801
3684,-73.9964,40.76079,12900
3685,-73.98926,40.73063,4200
3686,-73.99034,40.75179,10900
3687,-73.98496,40.72569,3200
3688,-73.97449,40.75019,8800
3689,-73.97852,40.75251,9400
3690,-73.97605,40.75564,9400
3691,-73.98225,40.76215,13100
3692,-73.97696,40.77489,15300
3693,-73.94802,40.7747,14401
3694,-74.01363,40.7023,900
3695,-74.00733,40.74356,9900
3696,-73.99626,40.74845,9700
3697,-73.99965,40.73092,6500
3698,-73.98803,40.74585,7600
3699,-73.92493,40.74515,18101
3700,-73.97297,40.67513,15900
3701,-74.00692,40.74178,8300
3702,-73.95586,40.77032,13400
3703,-73.95047,40.71705,51500
3704,-73.9665,40.76166,11000
3705,-73.9797,40.74326,7000
3706,-73.98406,40.68033,12700
3707,-73.86477,40.77031,33100
3708,-73.98102,40.7827,16300
3709,-73.95726,40.72979,56500
3710,-73.97218,40.79154,17700
3711,-73.99526,40.72835,5501
3712,-74.00848,40.73481,7500
3713,-73.95348,40.77272,13800
3714,-73.84651,40.72388,73900
3715,-73.99622,40.72629,5501
3716,-73.98292,40.78206,16300
3717,-74.0035,40.7307,6700
3718,-73.97576,40.74866,7800
3719,-74.00807,40.70378,700
3720,-73.97305,40.75512,9200
3721,-73.95398,40.77208,13400
3722,-73.97446,40.75911,10200
3723,-73.98999,40.74656,7600
3724,-73.98615,40.73494,5000
3725,-73.99041,40.75585,11300
3726,-73.9777,40.74243,7000
3727,-73.96966,40.79514,18300
3728,-73.9574,40.72985,56500
3729,-73.98856,40.76387,13300
3730,-74.00554,40.73901,7900
3731,-73.97868,40.7534,9400
3732,-73.98707,40.73909,6800
3733,-73.98775,40.75537,11300
3734,-73.96475,40.69689,54300
3735,-73.95925,40.77398,14000
3736,-73.98156,40.74972,8200
3737,-73.96537,40.76665,12000
3738,-73.96053,40.77558,14000
3739,-73.95695,40.77663,14000
3740,-74.00522,40.74423,8900
3741,-73.98186,40.7831,16300
3742,-73.97836,40.75007,8000
3743,-73.9849,40.7281,3200
3744,-73.97464,40.73653,6200
3745,-73.97366,40.75758,10000
3746,-73.99105,40.77026,13500
3747,-73.97548,40.78688,16900
3748,-73.97689,40.75874,10200
3749,-73.97808,40.76682,14300
3750,-73.98334,40.77113,14900
3751,-73.95503,40.77233,13400
3752,-73.86979,40.72434,67900
3753,-73.97452,40.75729,10200
3754,-73.94359,40.82193,25900
3755,-74.00466,40.74197,8300
3756,0,0,
3757,-73.93016,40.75452,5500
3758,-73.99418,40.73636,5400
3759,-73.95561,40.78239,15002
3760,-73.9531,40.77165,13200
3761,-73.97463,40.75435,9200
3762,0,0,
3763,-73.98101,40.77968,15900
3764,-74.00689,40.74061,7900
3765,-73.97666,40.76566,13700
3766,-73.98168,40.73748,6400
3767,-73.94795,40.68502,24900
3768,-73.96033,40.80768,20101
3769,-73.97362,40.74816,8800
3770,-73.98718,40.7044,2100
3771,-73.96838,40.75513,9800
3772,-73.93482,40.85411,27100
3773,-73.94776,40.79606,17401
3774,-73.9893,40.74198,5800
3775,-73.97049,40.75768,10000
3776,-73.97874,40.78328,16700
3777,-73.93466,40.75358,3100
3778,-73.95485,40.77324,13400
3779,-73.96066,40.76149,11000
3780,-73.86191,40.76852,33100
3781,-73.98012,40.76588,13700
3782,-74.00195,40.75581,9900
3783,-73.98155,40.78081,16300
3784,-73.99609,40.73609,6300
3785,-74.00932,40.72603,3700
3786,-73.85876,40.75093,40100
3787,-73.98726,40.72906,3800
3788,-73.99266,40.75827,11500
3789,-73.99156,40.75012,10100
3790,-73.98462,40.77441,14900
3791,-74.00031,40.74276,8700
3792,-73.98026,40.74851,8000
3793,-73.95534,40.77718,14000
3794,-73.98233,40.75723,9600
3795,-73.97175,40.76333,11202
3796,-73.95867,40.77219,13400
3797,-74.00072,40.75838,9900
3798,-74.00607,40.71204,3100
3799,-73.96701,40.76077,10800
3800,-73.94873,40.77418,13600
3801,-73.87284,40.77443,33100
3802,-73.98878,40.69493,1100
3803,-73.98132,40.76328,13100
3804,-74.00119,40.72592,4900
3805,-73.98906,40.76354,13300
3806,-73.97607,40.77893,16100
3807,-73.98929,40.75351,10900
3808,-73.99389,40.74641,9500
3809,-73.78986,40.64694,71600
3810,-73.86123,40.76796,33100
3811,-73.93874,40.80491,19600
3812,-73.97115,40.7592,10000
3813,-73.9538,40.77521,13800
3814,-73.93883,40.80521,19600
3815,-73.86492,40.77047,33100
3816,-73.98963,40.72447,3602
3817,-73.95599,40.77214,13400
3818,0,0,
3819,-74.01045,40.71847,3900
3820,-73.9502,40.77578,14601
3821,-73.94665,40.72517,57100
3822,-73.99845,40.75081,9700
3823,0,0,
3824,-73.96919,40.76068,11203
3825,-73.95902,40.78336,15002
3826,-73.95218,40.76652,12400
3827,-73.98453,40.76173,13100
3828,-73.96799,40.8002,19100
3829,-73.99337,40.74206,5800
3830,-73.95247,40.78666,16002
3831,-74.03079,40.73774,19400
3832,-74.00226,40.74687,9300
3833,-73.86702,40.76743,35700
3834,-73.97523,40.78989,17500
3835,-73.99447,40.7282,5501
3836,-73.78268,40.64883,71600
3837,-73.99476,40.72599,5502
3838,-73.98266,40.77219,14900
3839,-73.92873,40.6953,39300
3840,-73.99373,40.72463,5502
3841,-73.98024,40.7533,9400
3842,-73.98439,40.73994,6800
3843,-73.97523,40.79248,17900
