STT,pickup_longitude,pickup_latitude,PUCensus_Tract
880,-73.9867,40.70153,2100
881,-73.97661,40.78798,17100
882,-73.97041,40.79671,18700
883,-73.99787,40.68292,6700
884,-73.96764,40.76257,11402
885,-73.99563,40.73313,5900
886,-73.98812,40.7435,5600
887,-73.99851,40.75048,9700
888,-73.96733,40.75861,10800
889,-73.97257,40.78583,16900
890,-73.97642,40.75438,9200
891,-73.93129,40.74063,19900
892,-73.99758,40.68779,4500
893,-73.99133,40.74887,10100
894,-74.00478,40.74078,8300
895,-73.9981,40.72281,4300
896,-73.98242,40.76295,13100
897,-73.99762,40.721,4500
898,-73.98135,40.74973,8200
899,-74.00271,40.75528,9900
900,-73.98911,40.73637,5000
901,-73.9846,40.74244,6800
902,-73.98176,40.74061,6600
903,-73.99195,40.7504,10100
904,-73.99437,40.76089,12100
905,-73.95529,40.77938,14802
906,-73.98865,40.72268,3001
907,-73.97746,40.76287,10400
908,-73.97997,40.74575,7200
909,-73.96231,40.77328,13000
910,-73.95658,40.77793,14000
911,-73.96657,40.76167,11402
912,-73.9837,40.72584,3200
913,-73.93564,40.75581,5100
914,-73.90206,40.76402,29900
915,-73.873,40.77415,33100
916,-73.98119,40.73079,3400
917,-73.97228,40.7474,8800
918,-73.99191,40.74899,10100
919,-73.98687,40.73933,6800
920,-73.97711,40.76425,11201
921,-73.97977,40.78406,16700
922,-73.99545,40.74452,9100
923,-73.98522,40.76337,13100
924,-73.99372,40.75682,11500
925,-73.98293,40.72425,3200
926,-73.97677,40.75046,8000
927,-73.95427,40.78989,16800
928,-73.96904,40.79076,17700
929,-73.97894,40.7506,8200
930,-73.97588,40.75564,9400
931,-73.99421,40.75115,10100
932,-73.9768,40.75137,8000
933,-73.97936,40.76143,13100
934,-73.97274,40.75326,9200
935,-74.00426,40.73414,7300
936,-73.98857,40.7582,11900
937,-73.95976,40.77031,12600
938,-73.99595,40.7244,4300
939,-73.9651,40.80659,19900
940,-73.96152,40.75636,10601
941,-73.99232,40.73113,5900
942,-73.99992,40.73302,6300
943,-73.99183,40.72228,3601
944,-74.0089,40.71925,3900
945,-74.00382,40.71317,2900
946,-73.97105,40.76387,11401
947,-73.99761,40.74143,8700
948,-73.98061,40.76992,14500
949,-73.98767,40.71979,1800
950,-73.98386,40.78116,15900
951,-73.99484,40.75137,10300
952,-74.00069,40.71963,4500
953,-73.97067,40.79643,18700
954,-73.98202,40.76762,13700
955,-73.94714,40.77997,15400
956,-73.98437,40.74293,5600
957,-73.98891,40.69247,1100
958,-73.99014,40.75507,11300
959,-73.98013,40.74884,8200
960,-73.96018,40.81327,21100
961,-73.99597,40.73854,5400
962,-73.98581,40.78132,16300
963,-73.98234,40.73179,4800
964,-73.99151,40.75021,10100
965,-74.00071,40.7321,7100
966,-73.95397,40.78759,16002
967,-73.99321,40.72163,3601
968,-73.98832,40.75343,11300
969,-74.00236,40.70664,1501
970,-73.97845,40.74852,8000
971,0,0,
972,-73.96631,40.80491,19900
973,-73.95863,40.76853,12600
974,-73.99767,40.7466,9300
975,-73.9618,40.77954,14200
976,-73.98897,40.7731,15100
977,-73.97824,40.74571,7200
978,-73.9723,40.7466,7800
979,-73.88537,40.77307,33100
980,-73.95731,40.78037,15002
981,-73.97999,40.76353,13700
982,-73.9851,40.72376,3200
983,0,0,
984,0,0,
985,-73.98523,40.75785,11900
986,-73.99541,40.7604,12900
987,-73.95619,40.78699,16001
988,-73.99072,40.76631,13500
989,-73.95194,40.77373,13800
990,-73.99319,40.72236,3601
991,-73.97047,40.79475,18300
992,-73.99334,40.74236,9100
993,-73.8728,40.77442,33100
994,-73.96881,40.75777,9800
995,-73.98202,40.77262,14900
996,-73.9825,40.73141,4400
997,-74.00128,40.757,9900
998,-74.01067,40.70297,900
999,-73.98226,40.77331,14900
1000,-73.99115,40.74205,5800
1001,-73.98591,40.75743,11900
1002,-73.9813,40.78092,16300
1003,-73.95345,40.77963,14802
1004,-73.96736,40.76033,10800
1005,-73.98967,40.71891,1800
1006,-74.00614,40.71938,3300
1007,-73.98634,40.75934,12500
1008,-73.98129,40.78108,16300
1009,-73.97521,40.79019,17500
1010,-73.97571,40.74471,7800
1011,-73.96416,40.76758,12000
1012,-73.98759,40.77556,15100
1013,-73.98495,40.74282,5600
1014,-73.8659,40.77105,33100
1015,-73.9858,40.7563,11900
1016,-73.99947,40.72238,4900
1017,-73.99222,40.74294,5800
1018,-73.96828,40.75879,10800
1019,-73.96218,40.76063,11000
1020,-73.9759,40.74896,8000
1021,-73.98847,40.73139,4000
1022,-73.97552,40.76438,11201
1023,-73.98214,40.75634,9600
1024,-73.97867,40.7509,8200
1025,-73.9788,40.7826,16700
1026,-73.97591,40.74485,7800
1027,-73.96744,40.77243,14300
1028,-73.99963,40.72845,6500
1029,-73.99754,40.75649,11100
1030,-73.99626,40.72383,4300
1031,-73.97648,40.73951,6200
1032,-73.95842,40.77815,14000
1033,-73.98677,40.74005,5600
1034,-73.98205,40.77896,15900
1035,-73.9851,40.76389,13300
1036,-73.99502,40.75301,11100
1037,-73.99027,40.73876,5200
1038,-73.99285,40.72146,3601
1039,-73.99037,40.68676,4300
1040,-73.97632,40.76044,10400
1041,-73.99086,40.75229,10900
1042,-73.98909,40.75208,10900
1043,-74.0059,40.7501,9900
1044,-74.00093,40.71677,2900
1045,-73.94547,40.71156,49500
1046,-74.00373,40.75312,9900
1047,-73.99315,40.75783,11500
1048,-74.00462,40.74191,8300
1049,-73.9955,40.73332,5900
1050,-73.98781,40.74978,10100
1051,0,0,
1052,-74.00622,40.74041,7900
1053,-73.99317,40.73667,5400
1054,-73.99609,40.74341,8700
1055,-74.01169,40.7071,700
1056,-73.95326,40.77848,14601
1057,-73.98499,40.77396,14900
1058,-73.98549,40.72382,3200
1059,-73.9844,40.74587,7400
1060,-73.95293,40.77635,13800
1061,-73.92167,40.76642,6300
1062,-73.98529,40.77506,15100
1063,-73.97812,40.74916,8000
1064,-73.99715,40.72466,4300
1065,-73.98364,40.74387,7200
1066,-74.00608,40.73296,7300
1067,-73.98181,40.75042,8200
1068,-74.01629,40.7102,31704
1069,-74.00471,40.73772,7700
1070,-73.95639,40.76337,11600
1071,-73.99956,40.76132,11700
1072,-73.98745,40.76039,12500
1073,-73.94554,40.78661,16400
1074,-74.01164,40.72029,3900
1075,-73.98152,40.78088,16300
1076,-73.99303,40.74254,5800
1077,-73.99284,40.7478,9500
1078,-73.9661,40.76458,11402
1079,-73.94949,40.79651,14300
1080,-73.99741,40.74487,9100
1081,-73.97023,40.78901,17300
1082,-73.97494,40.75512,9200
1083,-73.98811,40.72288,3002
1084,-73.92149,40.76689,6300
1085,-73.99174,40.74975,10100
1086,-73.97446,40.74245,6200
1087,-73.97696,40.76279,10400
1088,-73.9908,40.77089,13500
1089,-73.98426,40.7444,7400
1090,-73.97535,40.76098,10200
1091,-73.99503,40.72311,4300
1092,-73.98897,40.74758,7600
1093,-74.00564,40.74057,7900
1094,-73.95305,40.713,51300
1095,-73.99665,40.72551,5502
1096,-73.99187,40.7596,12100
1097,-74.00241,40.73037,6700
1098,-73.98977,40.72964,3800
1099,-73.98118,40.73763,6400
1100,-73.97596,40.7889,17500
1101,-73.8997,40.74119,24700
1102,-73.9979,40.73574,6300
1103,-73.98238,40.77981,15900
1104,-73.78954,40.64693,71600
1105,-74.00521,40.72862,6700
1106,-73.99442,40.74591,9100
1107,-73.97694,40.74771,8000
1108,-74.00085,40.73734,7700
1109,-73.78154,40.64666,71600
1110,-73.95665,40.78161,15002
1111,-73.95421,40.77899,14802
1112,-74.00268,40.73342,7300
1113,-73.99457,40.75027,10100
1114,-74.00543,40.7283,3700
1115,-74.01025,40.71888,3900
1116,-74.00569,40.74001,7900
1117,-73.9901,40.75662,11300
1118,-74.01397,40.70479,1300
1119,-73.95194,40.76941,13200
1120,-73.99402,40.7354,6100
1121,-73.97784,40.75003,8000
1122,-73.98983,40.71918,1800
1123,-73.9645,40.80747,20500
1124,-73.95419,40.78992,16800
1125,-73.95952,40.78035,15001
1126,-73.99031,40.74564,5800
1127,-74.00656,40.73396,7500
1128,-73.9814,40.74314,7200
1129,-74.00557,40.75102,9900
1130,-73.95963,40.76698,12600
1131,-73.97396,40.75055,8800
1132,-73.99674,40.72039,4100
1133,-73.98603,40.73462,4800
1134,-73.98239,40.77124,14900
1135,-73.96843,40.75495,9800
1136,-73.99069,40.7585,12100
1137,-73.87036,40.73327,68300
1138,-73.99871,40.73471,6300
1139,-73.95154,40.77407,13800
1140,-73.96237,40.77321,13000
1141,-73.96755,40.761,11203
1142,-73.98738,40.72008,3001
1143,-73.96922,40.756,9800
1144,-73.96119,40.77417,12800
1145,-74.01664,40.70822,31704
1146,0,0,
1147,-73.96606,40.78984,17700
1148,-73.97509,40.7875,16900
1149,-73.87053,40.77363,33100
1150,-73.98439,40.77968,15900
1151,-74.00243,40.71485,3100
1152,-73.98704,40.7294,4000
1153,-74.00167,40.74728,9300
1154,-73.97417,40.74321,7000
1155,-73.97896,40.75086,8200
1156,-73.97039,40.7533,9000
1157,-74.00084,40.72608,4900
1158,-73.99669,40.74768,9500
1159,-73.98461,40.76953,14500
1160,-73.96357,40.77716,14200
1161,-74.00705,40.73303,7500
1162,-73.98791,40.74358,5600
1163,-73.97235,40.78641,16900
1164,-73.97111,40.75283,9000
1165,-73.78185,40.64457,71600
1166,-73.99904,40.74248,8700
1167,-73.97598,40.74911,8000
1168,-73.84967,40.72462,71303
1169,-73.97839,40.78318,16700
1170,-73.97401,40.75354,9200
1171,-73.96105,40.76076,10602
1172,-73.95615,40.76763,12600
1173,-73.98425,40.73745,5000
1174,-73.97574,40.75157,9200
1175,-73.98865,40.74268,5600
1176,-73.96537,40.7719,13000
1177,-74.00342,40.73177,6700
1178,-73.97666,40.7752,14300
1179,-73.98819,40.75245,10900
1180,-73.95507,40.77999,14802
1181,-73.97467,40.76198,10200
1182,-73.9586,40.78398,15002
1183,-73.78338,40.64856,71600
1184,-73.97662,40.7561,9400
1185,-73.99652,40.74148,8700
1186,-74.01662,40.70808,31704
1187,-73.99075,40.75796,12100
1188,-73.96493,40.77536,14300
1189,-74.00803,40.73886,7900
1190,-74.00057,40.72605,4900
1191,-73.98198,40.7579,12500
1192,-73.9711,40.75571,10000
1193,-74.01549,40.70921,31704
1194,-73.99635,40.73463,6300
1195,-73.99372,40.75192,10300
1196,-73.98318,40.74601,7400
1197,-73.96963,40.78483,14300
1198,-73.97301,40.75649,10000
1199,-73.99008,40.72922,3800
1200,-73.9427,40.79072,17000
1201,-73.98482,40.74529,7400
1202,-73.98163,40.73263,4800
1203,-74.01624,40.71001,31704
1204,-73.95408,40.78435,15801
1205,-73.95067,40.77094,13200
1206,-73.9983,40.72273,4500
1207,-73.86648,40.77123,33100
1208,-74.0064,40.74415,8300
1209,-73.98668,40.75049,8400
1210,-73.99205,40.72556,3602
1211,-73.99853,40.74501,9100
1212,-73.97066,40.76177,11202
1213,-73.9829,40.73091,4000
1214,-73.98795,40.74818,7600
1215,-73.99801,40.75125,10300
1216,-73.98865,40.74987,10100
1217,-73.98912,40.75594,11300
1218,-73.99789,40.7169,4100
1219,-73.97121,40.76669,11401
1220,-73.9784,40.77388,15300
1221,-73.99106,40.74634,9500
1222,-73.99283,40.748,9500
1223,-73.98548,40.72772,3800
1224,-73.96482,40.76676,12000
1225,-73.9815,40.78045,16300
1226,-73.9827,40.74533,7400
1227,-73.98941,40.7395,5200
1228,-73.98762,40.7017,2100
1229,-73.9737,40.76394,11201
1230,0,0,
1231,-73.98264,40.73548,6400
1232,-73.97939,40.7357,6400
1233,-73.98281,40.7417,6800
1234,-73.95823,40.76465,11600
1235,-73.96166,40.77111,12800
1236,-73.97687,40.75928,10400
1237,-73.98181,40.76522,13700
1238,-73.99368,40.75229,11100
1239,-74.0063,40.70443,700
1240,-73.99107,40.75012,10100
1241,-73.94986,40.79619,14300
1242,-73.98689,40.76115,12500
1243,-73.97491,40.74448,7800
1244,-73.98602,40.76071,12500
1245,-73.97547,40.76081,10200
1246,-73.99266,40.73034,5700
1247,-73.9922,40.75066,10100
1248,-73.91376,40.68485,40100
1249,-73.9731,40.74422,8601
1250,-73.98546,40.75186,8400
1251,-73.95027,40.77998,15400
1252,-73.99858,40.76443,12900
1253,-73.99225,40.74852,10100
1254,-73.95654,40.78409,16001
1255,-73.99315,40.75283,11100
1256,-73.98277,40.7312,4000
1257,-73.98072,40.76352,13700
1258,-73.96723,40.76933,12200
1259,-73.96875,40.76132,11203
1260,-73.7899,40.64375,71600
1261,-73.97957,40.74391,7200
1262,-73.98942,40.75647,11300
1263,-73.97911,40.75044,8200
1264,-73.9734,40.74834,8800
1265,-73.99604,40.74438,9100
1266,-73.95968,40.76271,10602
1267,-74.00641,40.73443,7500
1268,-73.86248,40.76947,33100
1269,-73.97638,40.74977,8000
1270,-73.99166,40.7297,5700
1271,-73.98458,40.7542,11300
1272,-73.9919,40.74415,9100
1273,-73.97367,40.74786,7800
1274,-73.99128,40.72776,3800
1275,-73.96592,40.76231,11000
1276,-73.97734,40.7608,10400
1277,-73.98862,40.75385,11300
1278,-73.99084,40.75629,11500
1279,-73.99832,40.7337,6300
1280,-73.98245,40.76638,13700
1281,-74.00731,40.70409,700
1282,-73.99195,40.74966,10100
1283,-73.976,40.76002,10200
1284,-73.93771,40.75828,3300
1285,-73.98127,40.78098,16300
1286,-73.96141,40.76848,12600
1287,-73.99027,40.75606,11300
1288,-73.98251,40.76724,13900
1289,-73.98372,40.73189,4800
1290,-73.95607,40.7758,13800
1291,-73.99591,40.76017,12900
1292,-73.99465,40.74033,5400
1293,0,0,
1294,-73.92508,40.76844,7300
1295,-73.97554,40.7591,10200
1296,-73.98979,40.75747,12100
1297,-74.00518,40.71899,3300
1298,-73.78164,40.64475,71600
1299,-73.98724,40.72132,3001
1300,-74.00076,40.74795,9300
1301,-73.91855,40.74496,18300
1302,-73.9874,40.75036,10900
1303,-73.9832,40.75612,11900
1304,-73.99956,40.73117,6500
1305,-73.94571,40.79298,17200
1306,-73.98709,40.76091,12500
1307,-73.94685,40.77639,14402
1308,-74.00535,40.72922,6700
1309,-73.9782,40.78631,17100
1310,-74.00702,40.73483,7500
1311,-73.99489,40.72571,5502
1312,-73.96513,40.76644,12000
1313,-73.98641,40.76248,13300
1314,-73.78187,40.64473,71600
1315,-73.96316,40.76414,11000
1316,-73.98315,40.73085,4000
1317,-73.97864,40.72433,2602
1318,-73.98995,40.73525,5000
1319,-73.95826,40.76414,11600
1320,-73.95515,40.77291,13400
1321,-73.97825,40.73693,6200
1322,-73.97282,40.75497,9200
1323,-73.98803,40.72284,3002
1324,-73.99654,40.74287,8700
1325,-73.99685,40.76198,12900
1326,-73.96785,40.75577,9800
1327,-73.95896,40.76803,12600
1328,-74.00645,40.73245,7300
1329,-74.01008,40.71223,2100
1330,-73.96153,40.77435,14200
1331,-73.98402,40.76873,14500
1332,-74.00801,40.70563,700
1333,-73.99078,40.73447,6100
1334,-73.99411,40.7512,10100
1335,-74.01557,40.71094,31704
1336,-73.96156,40.799,19300
1337,-73.99614,40.74353,9100
1338,-74.00911,40.70594,700
1339,-73.96677,40.79384,18500
1340,-73.98969,40.74129,5600
1341,-73.98571,40.75266,11300
1342,-73.983,40.725,3200
1343,-74.00286,40.7282,3700
1344,-73.99336,40.73698,5400
1345,-73.89937,40.74095,24700
1346,-73.99775,40.7261,5501
1347,-73.94123,40.79947,18200
1348,-73.98237,40.77217,14900
1349,-73.98918,40.77323,15100
1350,-73.78947,40.64713,71600
1351,-73.99852,40.72387,4900
1352,0,0,
1353,-73.98881,40.69397,1100
1354,-73.98879,40.74285,5800
1355,0,0,
1356,-73.95756,40.72975,56500
1357,-73.96607,40.75849,10800
1358,-73.94952,40.78104,15400
1359,-73.98206,40.74636,7400
1360,-73.95123,40.72375,56900
1361,-73.99206,40.69516,502
1362,-74.0071,40.73949,7900
1363,-73.79019,40.64677,71600
1364,-73.95549,40.77685,14000
1365,-73.99034,40.75633,11300
1366,-73.99634,40.76831,13500
1367,-73.96261,40.76716,12000
1368,-73.96683,40.79891,19100
1369,-73.96533,40.71104,54900
1370,-73.98141,40.69009,3100
1371,-73.97443,40.75749,10200
1372,-73.95421,40.7745,13800
1373,-73.77768,40.64674,71600
1374,-73.99977,40.73329,6300
1375,-73.97688,40.73912,6200
1376,-73.97997,40.74318,7000
1377,-73.94779,40.78348,15601
1378,-73.95795,40.7794,15001
1379,-74.00043,40.73242,6500
1380,-73.96768,40.75581,9800
1381,-73.98191,40.77255,14900
1382,-74.00882,40.7165,3300
1383,-73.98681,40.73679,5000
1384,-73.97449,40.78335,16500
1385,-73.99631,40.68615,4500
1386,-74.00665,40.74393,8300
1387,-73.97141,40.79511,18300
1388,-73.98636,40.73049,4000
1389,-74.00208,40.76157,11700
1390,-73.98787,40.73815,5200
1391,-74.00011,40.74822,9300
1392,-73.97432,40.78377,16500
1393,-73.78939,40.6465,71600
1394,-73.98712,40.73895,6800
1395,-73.98017,40.74896,8200
1396,-73.98045,40.7534,9400
1397,-73.98572,40.7538,11300
1398,-73.99115,40.75522,11300
1399,-73.97698,40.76376,11201
1400,-73.96023,40.77307,12800
1401,-73.99805,40.71954,4100
1402,-73.95976,40.76346,11800
1403,-74.01447,40.70985,1300
1404,-73.99996,40.75879,11700
1405,-73.97329,40.75256,9200
1406,-73.9944,40.75086,10100
1407,-73.98219,40.77261,14900
1408,-73.98667,40.67272,13700
1409,-73.98801,40.73695,5000
1410,-73.98107,40.7416,6600
1411,-73.99073,40.74568,5800
1412,-73.96661,40.77038,12200
1413,-73.9835,40.74126,6800
1414,-73.9636,40.76196,11000
1415,-73.99922,40.72022,4500
1416,-73.95576,40.78257,15002
1417,-73.95428,40.68462,22900
1418,-73.98213,40.7572,9600
1419,-73.97444,40.75667,10200
1420,-73.92528,40.76833,7300
1421,-73.96318,40.77195,12800
1422,-73.96835,40.77061,12200
1423,-73.99003,40.72572,3800
1424,-73.98498,40.74983,8400
1425,-73.95704,40.77439,13800
1426,-73.97057,40.75847,10000
1427,-73.95744,40.71293,52300
1428,-74.00483,40.74665,8900
1429,-73.98447,40.7249,3200
1430,-73.98426,40.75464,8400
1431,-73.98973,40.73553,5000
1432,-73.96162,40.7203,55700
1433,-73.95886,40.78052,15001
1434,-73.98624,40.75713,11900
1435,-73.97561,40.76247,10400
1436,-73.94614,40.77714,14402
1437,-73.97118,40.79545,18300
1438,-73.99472,40.71896,4100
1439,-73.94246,40.79893,18200
1440,-73.98194,40.77828,15900
1441,0,0,
1442,-73.97611,40.74749,7800
1443,-73.99045,40.75683,11500
1444,-73.98243,40.75144,8400
1445,-73.8709,40.77377,33100
1446,-73.98383,40.76506,13700
1447,-73.99069,40.74003,5400
1448,-73.9834,40.74586,7400
1449,-73.97429,40.75985,10200
1450,-74.00968,40.7056,700
1451,-73.873,40.77431,33100
1452,-73.99815,40.75582,11100
1453,-73.95444,40.78365,15801
1454,-73.99576,40.7639,12900
1455,-73.99462,40.74369,9100
1456,-73.98931,40.75783,11900
1457,-73.97853,40.67823,13100
1458,-73.98175,40.76331,13100
1459,-73.99683,40.76273,12900
1460,-73.97741,40.78755,17100
1461,-73.98886,40.74831,7600
1462,-73.99866,40.73985,8100
1463,-73.99965,40.74332,8700
1464,-74.00654,40.74456,9900
1465,-74.00727,40.73949,7900
1466,-73.98778,40.77943,15500
1467,-73.98871,40.68921,4300
1468,-73.96003,40.76948,12600
1469,-73.99865,40.72304,4300
1470,-73.9932,40.74683,9500
1471,-74.00045,40.72729,6500
1472,-73.95069,40.77924,14602
1473,0,0,
1474,-73.98806,40.72893,3800
1475,-74.00757,40.7409,7900
1476,-73.97528,40.75601,9400
1477,-73.99546,40.74405,9100
1478,0,0,
1479,-74.01536,40.71414,31703
1480,-73.96713,40.7569,9800
1481,-73.99855,40.72351,4900
1482,-74.00396,40.73837,7700
1483,-74.01381,40.71584,31703
1484,-74.00819,40.74869,9900
1485,-73.99476,40.75544,11100
1486,-73.92057,40.7682,7100
1487,-73.97723,40.7467,7800
1488,-73.99476,40.72093,4100
1489,-73.99882,40.72297,4500
1490,-73.96378,40.79303,18500
1491,-73.98562,40.7629,13100
1492,-73.95451,40.77417,13800
1493,-73.99266,40.74865,10100
1494,-74.00334,40.71385,2900
1495,-74.00472,40.72086,3300
1496,-73.99818,40.73031,6500
1497,-73.98941,40.76835,13500
1498,-73.98243,40.77154,14900
1499,-73.96356,40.77145,12800
1500,-73.98969,40.73571,5200
1501,-73.99869,40.76084,11700
1502,-74.00594,40.73594,7700
1503,-73.99699,40.74235,8700
1504,-73.95284,40.7682,13200
1505,-73.99156,40.7494,10100
1506,-73.9546,40.78448,16001
1507,-73.96424,40.76772,12000
1508,-73.96574,40.75947,10800
1509,-73.97326,40.79534,18300
1510,-73.97688,40.76455,11201
1511,-73.97783,40.74607,7800
1512,-73.95912,40.77155,13400
1513,-73.97784,40.75245,9200
1514,-73.95176,40.72571,56100
1515,-73.97826,40.76357,13700
1516,-73.97255,40.67663,15900
1517,-73.95433,40.76613,12400
1518,-73.98135,40.78421,16700
1519,-73.97083,40.75807,10000
1520,-73.99995,40.7377,7100
1521,-73.96566,40.76223,11000
1522,-73.99743,40.74151,8700
1523,-73.96228,40.77465,13000
1524,-73.95274,40.78088,14802
1525,-73.98655,40.75709,11900
1526,-73.9918,40.72225,3601
1527,-73.98797,40.74151,5600
1528,-74.00017,40.71889,4500
1529,-74.00707,40.70549,700
1530,-73.98298,40.72689,3200
1531,-73.96988,40.76002,10000
1532,-73.94618,40.77324,13600
1533,-73.98292,40.76463,13700
1534,-73.99084,40.75464,11300
1535,-73.99104,40.75577,11500
1536,-73.97923,40.72646,2800
1537,-73.94999,40.76869,13200
1538,-73.96656,40.71522,55100
